"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"2612"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	162	177	"cancer_type_entity_p"	"10377442"
"2613"	"prostate-specific antigen (PSA)"	"KLK3"	"KLK3"	"HGNC:6364"	"354"	211	242	"gene_hgnc_entity"	"10377442"
"2614"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	322	337	"cancer_type_entity_p"	"10377442"
"2615"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	374	383	"chemical_entity_p"	"10377442"
"2616"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	396	405	"chemical_entity_p"	"10377442"
"2617"	"PSA"	"KLK3"	"KLK3"	"HGNC:6364"	"354"	456	459	"gene_hgnc_entity"	"10377442"
"2618"	"prostate carcinoma"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	495	513	"cancer_type_entity_p"	"10377442"
"2619"	"Silibinin"	"silybin"	"silybin"	"7235"	"C440975"	576	585	"chemical_entity_p"	"10377442"
"2620"	"PSA"	"KLK3"	"KLK3"	"HGNC:6364"	"354"	699	702	"gene_hgnc_entity"	"10377442"
"2621"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	941	950	"chemical_entity_p"	"10377442"
"2622"	"PSA"	"KLK3"	"KLK3"	"HGNC:6364"	"354"	991	994	"gene_hgnc_entity"	"10377442"
"2623"	"Silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1023	1032	"chemical_entity_p"	"10377442"
"2624"	"cyclin D1"	"CCND1"	"CCND1"	"HGNC:1582"	"595"	1214	1223	"gene_hgnc_entity"	"10377442"
"2625"	"CDK4"	"CDK4"	"CDK4"	"HGNC:1773"	"1019"	1225	1229	"gene_hgnc_entity"	"10377442"
"2626"	"CDK6"	"CDK6"	"CDK6"	"HGNC:1777"	"1021"	1235	1239	"gene_hgnc_entity"	"10377442"
"2627"	"Cip1"	"CDKN1A"	"CDKN1A"	"HGNC:1784"	"1026"	1267	1271	"gene_hgnc_entity"	"10377442"
"2628"	"p21"	"CDKN1A"	"CDKN1A"	"HGNC:1784"	"1026"	1272	1275	"gene_hgnc_entity"	"10377442"
"2629"	"Kip1"	"CDKN1B"	"CDKN1B"	"HGNC:1785"	"1027"	1280	1284	"gene_hgnc_entity"	"10377442"
"2630"	"p27"	"IFI27"	"IFI27"	"HGNC:5397"	"3429"	1285	1288	"gene_hgnc_entity"	"10377442"
"2631"	"CDK2"	"CDK2"	"CDK2"	"HGNC:1771"	"1017"	1330	1334	"gene_hgnc_entity"	"10377442"
"2632"	"Silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1336	1345	"chemical_entity_p"	"10377442"
"2633"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1408	1411	"gene_hgnc_entity"	"10377442"
"2634"	"bcl2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	1416	1420	"gene_hgnc_entity"	"10377442"
"2635"	"Cip1"	"CDKN1A"	"CDKN1A"	"HGNC:1784"	"1026"	1463	1467	"gene_hgnc_entity"	"10377442"
"2636"	"p21"	"CDKN1A"	"CDKN1A"	"HGNC:1784"	"1026"	1468	1471	"gene_hgnc_entity"	"10377442"
"2637"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1477	1480	"gene_hgnc_entity"	"10377442"
"2638"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1567	1576	"chemical_entity_p"	"10377442"
"2639"	"Cip1"	"CDKN1A"	"CDKN1A"	"HGNC:1784"	"1026"	1691	1695	"gene_hgnc_entity"	"10377442"
"2640"	"p21"	"CDKN1A"	"CDKN1A"	"HGNC:1784"	"1026"	1696	1699	"gene_hgnc_entity"	"10377442"
"2641"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1762	1771	"chemical_entity_p"	"10377442"
"2642"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1845	1860	"cancer_type_entity_p"	"10377442"
"2643"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	23	36	"cancer_type_entity_p"	"19624869"
"2644"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	137	150	"cancer_type_entity_p"	"19624869"
"2645"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	299	312	"cancer_type_entity_p"	"19624869"
"2646"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	463	468	"cancer_type_entity_cell"	"19624869"
"2647"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	504	514	"cancer_type_entity_cell"	"19624869"
"2648"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	528	541	"cancer_type_entity_p"	"19624869"
"2649"	"alkaline phosphatase"	"ALPP"	"ALPP"	"HGNC:439"	"250"	590	610	"gene_hgnc_entity"	"19624869"
"2650"	"ALP"	"ALPP"	"ALPP"	"HGNC:439"	"250"	612	615	"gene_hgnc_entity"	"19624869"
"2651"	"p-nitrophenyl phosphate"	"nitrophenylphosphate"	"nitrophenylphosphate"	"299"	"C008644"	646	669	"chemical_entity_p"	"19624869"
"2652"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	907	917	"cancer_type_entity_cell"	"19624869"
"2653"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	921	926	"cancer_type_entity_cell"	"19624869"
"2654"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1027	1040	"cancer_type_entity_p"	"19624869"
"2655"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	1244	1254	"cancer_type_entity_cell"	"19624869"
"2656"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	1259	1264	"cancer_type_entity_cell"	"19624869"
"2657"	"ALP"	"ALPP"	"ALPP"	"HGNC:439"	"250"	1462	1465	"gene_hgnc_entity"	"19624869"
"2658"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	1584	1594	"cancer_type_entity_cell"	"19624869"
"2659"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	1599	1604	"cancer_type_entity_cell"	"19624869"
"2660"	"ALP"	"ALPP"	"ALPP"	"HGNC:439"	"250"	1621	1624	"gene_hgnc_entity"	"19624869"
"2661"	"Breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1786	1799	"cancer_type_entity_p"	"19624869"
"2662"	"ALP"	"ALPP"	"ALPP"	"HGNC:439"	"250"	1838	1841	"gene_hgnc_entity"	"19624869"
"2663"	"hOAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	629	634	"gene_hgnc_entity"	"23856525"
"2664"	"hOCT2"	"POU2F2"	"POU2F2"	"HGNC:9213"	"5452"	636	641	"gene_hgnc_entity"	"23856525"
"2665"	"hCNT2"	"SLC28A2"	"SLC28A2"	"HGNC:11002"	"9153"	643	648	"gene_hgnc_entity"	"23856525"
"2666"	"hCNT3"	"SLC28A3"	"SLC28A3"	"HGNC:16484"	"64078"	650	655	"gene_hgnc_entity"	"23856525"
"2667"	"MDR1"	"ABCB1"	"ABCB1"	"HGNC:40"	"5243"	702	706	"gene_hgnc_entity"	"23856525"
"2668"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	708	712	"gene_entity"	"23856525"
"2669"	"hOAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	1090	1095	"gene_hgnc_entity"	"23856525"
"2670"	"hOAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	1158	1163	"gene_hgnc_entity"	"23856525"
"2671"	"hOCT2"	"POU2F2"	"POU2F2"	"HGNC:9213"	"5452"	1263	1268	"gene_hgnc_entity"	"23856525"
"2672"	"hCNT2"	"SLC28A2"	"SLC28A2"	"HGNC:11002"	"9153"	1270	1275	"gene_hgnc_entity"	"23856525"
"2673"	"hCNT3"	"SLC28A3"	"SLC28A3"	"HGNC:16484"	"64078"	1280	1285	"gene_hgnc_entity"	"23856525"
"2674"	"MDR1"	"ABCB1"	"ABCB1"	"HGNC:40"	"5243"	1357	1361	"gene_hgnc_entity"	"23856525"
"2675"	"BCRP"	"bcrp"	"bcrp"	"73"	"472"	1366	1370	"gene_entity"	"23856525"
"2676"	"MDR1"	"ABCB1"	"ABCB1"	"HGNC:40"	"5243"	1418	1422	"gene_hgnc_entity"	"23856525"
"2677"	"hOAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	1536	1541	"gene_hgnc_entity"	"23856525"
"2678"	"hOAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	1710	1715	"gene_hgnc_entity"	"23856525"
"2679"	"OAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	1773	1777	"gene_hgnc_entity"	"23856525"
"2680"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1853	1862	"chemical_entity_p"	"23856525"
"2681"	"hOAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	1922	1927	"gene_hgnc_entity"	"23856525"
"2682"	"hOAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	2032	2037	"gene_hgnc_entity"	"23856525"
"2683"	"hOAT1"	"SLC22A6"	"SLC22A6"	"HGNC:10970"	"9356"	2250	2255	"gene_hgnc_entity"	"23856525"
"2684"	"neuronal NOS"	"NOS1"	"NOS1"	"HGNC:7872"	"4842"	1064	1076	"gene_hgnc_entity"	"18370414"
"2685"	"nNOS"	"NOS1"	"NOS1"	"HGNC:7872"	"4842"	1078	1082	"gene_hgnc_entity"	"18370414"
"2686"	"flavin"	"4,6-dinitro-o-cresol"	"flavin"	"1866"	"C024132"	1111	1117	"chemical_entity_e"	"18370414"
"2687"	"nNOS"	"NOS1"	"NOS1"	"HGNC:7872"	"4842"	1417	1421	"gene_hgnc_entity"	"18370414"
"2688"	"nNOS"	"NOS1"	"NOS1"	"HGNC:7872"	"4842"	1514	1518	"gene_hgnc_entity"	"18370414"
"2689"	"nNOS"	"NOS1"	"NOS1"	"HGNC:7872"	"4842"	1805	1809	"gene_hgnc_entity"	"18370414"
"2690"	"nNOS"	"NOS1"	"NOS1"	"HGNC:7872"	"4842"	1894	1898	"gene_hgnc_entity"	"18370414"
"2691"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	2170	2175	"cancer_type_entity_p"	"18370414"
"2692"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	0	5	"gene_hgnc_entity"	"26929200"
"2693"	"Breast Cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	48	61	"cancer_type_entity_p"	"26929200"
"2694"	"nuclear receptor 4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	100	120	"gene_hgnc_entity"	"26929200"
"2695"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	122	127	"gene_hgnc_entity"	"26929200"
"2696"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	132	145	"cancer_type_entity_p"	"26929200"
"2697"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	255	260	"gene_hgnc_entity"	"26929200"
"2698"	"transforming growth factor b"	"TGFB1"	"TGFB1"	"HGNC:11766"	"7040"	285	313	"gene_hgnc_entity"	"26929200"
"2699"	"TGF-b"	"TGFB1"	"TGFB1"	"HGNC:11766"	"7040"	315	320	"gene_hgnc_entity"	"26929200"
"2700"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	426	436	"cancer_type_entity_cell"	"26929200"
"2701"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	437	450	"cancer_type_entity_p"	"26929200"
"2702"	"TGF-b"	"TGFB1"	"TGFB1"	"HGNC:11766"	"7040"	460	465	"gene_hgnc_entity"	"26929200"
"2703"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	540	545	"gene_hgnc_entity"	"26929200"
"2704"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	576	581	"gene_hgnc_entity"	"26929200"
"2705"	"1-bis(3'-indolyl)-1-(p-hydroxyphenyl)methane"	"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane"	"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane"	"1106"	"C552530"	596	640	"chemical_entity_p"	"26929200"
"2706"	"DIM-C-pPhOH"	"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane"	"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane"	"1106"	"C552530"	642	653	"chemical_entity_p"	"26929200"
"2707"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	775	780	"gene_hgnc_entity"	"26929200"
"2708"	"TGF-b"	"TGFB1"	"TGFB1"	"HGNC:11766"	"7040"	808	813	"gene_hgnc_entity"	"26929200"
"2709"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	835	845	"cancer_type_entity_cell"	"26929200"
"2710"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	882	887	"gene_hgnc_entity"	"26929200"
"2711"	"TGF-b"	"TGFB1"	"TGFB1"	"HGNC:11766"	"7040"	919	924	"gene_hgnc_entity"	"26929200"
"2712"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	971	976	"gene_hgnc_entity"	"26929200"
"2713"	"NR4A1"	"NR4A1"	"NR4A1"	"HGNC:7980"	"3164"	1108	1113	"gene_hgnc_entity"	"26929200"
"2714"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1268	1281	"cancer_type_entity_p"	"26929200"
"2715"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	81	96	"cancer_type_entity_p"	"22886216"
"2716"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	240	255	"cancer_type_entity_p"	"22886216"
"2717"	"extracellular regulated protein kinases1/2"	"MAPK3"	"MAPK3"	"HGNC:6877"	"5595"	545	587	"gene_hgnc_entity"	"22886216"
"2718"	"ERK1/2"	"erk1/2"	"erk1/2"	"9282"	"108478"	589	595	"gene_entity"	"22886216"
"2719"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	712	719	"chemical_entity_p"	"22886216"
"2720"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	964	971	"chemical_entity_p"	"22886216"
"2721"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	1069	1076	"chemical_entity_p"	"22886216"
"2722"	"E-cadherin"	"CDH1"	"CDH1"	"HGNC:1748"	"999"	1168	1178	"gene_hgnc_entity"	"22886216"
"2723"	"vimentin"	"VIM"	"VIM"	"HGNC:12692"	"7431"	1180	1188	"gene_hgnc_entity"	"22886216"
"2724"	"ERK1/2"	"erk1/2"	"erk1/2"	"9282"	"108478"	1318	1324	"gene_entity"	"22886216"
"2725"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	1445	1452	"chemical_entity_p"	"22886216"
"2726"	"E-cadherin"	"CDH1"	"CDH1"	"HGNC:1748"	"999"	1522	1532	"gene_hgnc_entity"	"22886216"
"2727"	"vimentin"	"VIM"	"VIM"	"HGNC:12692"	"7431"	1661	1669	"gene_hgnc_entity"	"22886216"
"2728"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1903	1918	"cancer_type_entity_p"	"22886216"
"2729"	"mitogen-activated/extraceluer signal regulated kinase 1"	"MAP2K1"	"MAP2K1"	"HGNC:6840"	"5604"	1984	2039	"gene_hgnc_entity"	"22886216"
"2730"	"MEK1"	"MAP2K1"	"MAP2K1"	"HGNC:6840"	"5604"	2041	2045	"gene_hgnc_entity"	"22886216"
"2731"	"MEK1"	"MAP2K1"	"MAP2K1"	"HGNC:6840"	"5604"	2068	2072	"gene_hgnc_entity"	"22886216"
"2732"	"migration of prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	2133	2161	"cancer_type_entity_p"	"22886216"
"2733"	"epicatechins"	"Catechin"	"Catechin"	"109"	"D002392"	242	254	"chemical_entity_p"	"11351267"
"2734"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	374	385	"chemical_entity_p"	"11351267"
"2735"	"(-)-epigallocatechin-3-gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	835	865	"chemical_entity_p"	"11351267"
"2736"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	867	871	"chemical_entity_p"	"11351267"
"2737"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	1018	1029	"chemical_entity_p"	"11351267"
"2738"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1171	1176	"cancer_type_entity_p"	"11351267"
"2739"	"skin inflammation"	"skin inflammation"	"skin inflammation"	"D007249"	"D007249"	1253	1270	"hallmark"	"11351267"
"2740"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1295	1299	"chemical_entity_p"	"11351267"
"2741"	"carcinogenic"	"carcinogenic"	"carcinogenic"	"D063646"	"D063646"	1534	1546	"hallmark"	"11351267"
"2742"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	1916	1927	"chemical_entity_p"	"11351267"
"2743"	"autocrine motility factor"	"GPI"	"GPI"	"HGNC:4458"	"2821"	30	55	"gene_hgnc_entity"	"17690101"
"2744"	"breast carcinoma"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	102	118	"cancer_type_entity_p"	"17690101"
"2745"	"Autocrine motility factor"	"GPI"	"GPI"	"HGNC:4458"	"2821"	126	151	"gene_hgnc_entity"	"17690101"
"2746"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	153	156	"gene_hgnc_entity"	"17690101"
"2747"	"caveolin-1"	"CAV1"	"CAV1"	"HGNC:1527"	"857"	321	331	"gene_hgnc_entity"	"17690101"
"2748"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	347	350	"gene_hgnc_entity"	"17690101"
"2749"	"AMFR"	"AMFR"	"AMFR"	"HGNC:463"	"267"	369	373	"gene_hgnc_entity"	"17690101"
"2750"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	394	399	"cancer_type_entity_p"	"17690101"
"2751"	"malignancy"	"Cancers"	"Cancers"	"10007"	"D009369"	416	426	"cancer_type_entity_p"	"17690101"
"2752"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	486	489	"gene_hgnc_entity"	"17690101"
"2753"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	493	498	"cancer_type_entity_p"	"17690101"
"2754"	"AMFR"	"AMFR"	"AMFR"	"HGNC:463"	"267"	623	627	"gene_hgnc_entity"	"17690101"
"2755"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	707	720	"cancer_type_entity_p"	"17690101"
"2756"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	788	791	"gene_hgnc_entity"	"17690101"
"2757"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	891	894	"gene_hgnc_entity"	"17690101"
"2758"	"MCF-10A"	"Breast Cancer"	"mcf-10a"	"484"	"D001943"	948	955	"cancer_type_entity_cell"	"17690101"
"2759"	"caveolin-1"	"CAV1"	"CAV1"	"HGNC:1527"	"857"	960	970	"gene_hgnc_entity"	"17690101"
"2760"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	1030	1033	"gene_hgnc_entity"	"17690101"
"2761"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1087	1096	"chemical_entity_p"	"17690101"
"2762"	"caveolin-1"	"CAV1"	"CAV1"	"HGNC:1527"	"857"	1139	1149	"gene_hgnc_entity"	"17690101"
"2763"	"caveolin-1"	"CAV1"	"CAV1"	"HGNC:1527"	"857"	1218	1228	"gene_hgnc_entity"	"17690101"
"2764"	"breast carcinomas"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1300	1317	"cancer_type_entity_p"	"17690101"
"2765"	"AMFR"	"AMFR"	"AMFR"	"HGNC:463"	"267"	1330	1334	"gene_hgnc_entity"	"17690101"
"2766"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1431	1434	"gene_hgnc_entity"	"17690101"
"2767"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1444	1447	"gene_hgnc_entity"	"17690101"
"2768"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	1476	1479	"gene_hgnc_entity"	"17690101"
"2769"	"breast carcinoma"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1511	1527	"cancer_type_entity_p"	"17690101"
"2770"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	1535	1538	"gene_hgnc_entity"	"17690101"
"2771"	"AMF"	"GPI"	"GPI"	"HGNC:4458"	"2821"	1779	1782	"gene_hgnc_entity"	"17690101"
"2772"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	477	482	"cancer_type_entity_p"	"8625460"
"2773"	"clofibrate"	"Clofibrate"	"Clofibrate"	"80"	"D002994"	516	526	"chemical_entity_p"	"8625460"
"2774"	"carcinogenic"	"carcinogenic"	"carcinogenic"	"D063646"	"D063646"	637	649	"hallmark"	"8625460"
"2775"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	760	765	"cancer_type_entity_p"	"8625460"
"2776"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	904	909	"cancer_type_entity_p"	"8625460"
"2777"	"clofibrate"	"Clofibrate"	"Clofibrate"	"80"	"D002994"	951	961	"chemical_entity_p"	"8625460"
"2778"	"clofibrate"	"Clofibrate"	"Clofibrate"	"80"	"D002994"	1238	1248	"chemical_entity_p"	"8625460"
"2779"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1416	1421	"cancer_type_entity_p"	"8625460"
"2780"	"hepatoma"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	1569	1577	"cancer_type_entity_p"	"8625460"
"2781"	"HepG2"	"Liver Cancer"	"hepg-2"	"506"	"D008113"	1588	1593	"cancer_type_entity_cell"	"8625460"
"2782"	"HepG2"	"Liver Cancer"	"hepg-2"	"506"	"D008113"	1690	1695	"cancer_type_entity_cell"	"8625460"
"2783"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1868	1873	"cancer_type_entity_p"	"8625460"
"2784"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1912	1917	"cancer_type_entity_p"	"8625460"
"2785"	"skin carcinoma"	"Skin Neoplasms"	"Skin Neoplasms"	"618"	"D012878"	2004	2018	"cancer_type_entity_p"	"8625460"
"2786"	"clofibrate"	"Clofibrate"	"Clofibrate"	"80"	"D002994"	2096	2106	"chemical_entity_p"	"8625460"
"2787"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	2416	2421	"cancer_type_entity_p"	"8625460"
"2788"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	2485	2490	"cancer_type_entity_p"	"8625460"
"2789"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	2759	2764	"cancer_type_entity_p"	"8625460"
"2790"	"carcinoma"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	3072	3081	"cancer_type_entity_p"	"8625460"
"2791"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	42	50	"chemical_entity_p"	"29904429"
"2792"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	132	140	"chemical_entity_p"	"29904429"
"2793"	"Tumor necrosis factor (TNF)-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	625	658	"gene_hgnc_entity"	"29904429"
"2794"	"interleukin (IL)-1beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	660	682	"gene_hgnc_entity"	"29904429"
"2795"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	684	688	"gene_hgnc_entity"	"29904429"
"2796"	"IL-10"	"IL10"	"IL10"	"HGNC:5962"	"3586"	694	699	"gene_hgnc_entity"	"29904429"
"2797"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1060	1069	"gene_hgnc_entity"	"29904429"
"2798"	"IL-1beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	1071	1079	"gene_hgnc_entity"	"29904429"
"2799"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1081	1085	"gene_hgnc_entity"	"29904429"
"2800"	"IL-10"	"IL10"	"IL10"	"HGNC:5962"	"3586"	1091	1096	"gene_hgnc_entity"	"29904429"
"2801"	"JNK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	1396	1399	"gene_hgnc_entity"	"29904429"
"2802"	"JNK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	1542	1545	"gene_hgnc_entity"	"29904429"
"2803"	"Propofol"	"Propofol"	"Propofol"	"98"	"D015742"	1566	1574	"chemical_entity_p"	"29904429"
"2804"	"IL-1beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	1636	1644	"gene_hgnc_entity"	"29904429"
"2805"	"IL-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1649	1653	"gene_hgnc_entity"	"29904429"
"2806"	"JNK-MAPK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	1718	1726	"gene_hgnc_entity"	"29904429"
"2807"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	15	24	"gene_hgnc_entity"	"11032720"
"2808"	"tumor necrosis factor-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	412	439	"gene_hgnc_entity"	"11032720"
"2809"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	441	450	"gene_hgnc_entity"	"11032720"
"2810"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	551	560	"gene_hgnc_entity"	"11032720"
"2811"	"PD098059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	866	874	"chemical_entity_p"	"11032720"
"2812"	"c-Jun N-terminal kinase"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	876	899	"gene_hgnc_entity"	"11032720"
"2813"	"JNK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	901	904	"gene_hgnc_entity"	"11032720"
"2814"	"c-Jun"	"JUN"	"JUN"	"HGNC:6204"	"3725"	906	911	"gene_hgnc_entity"	"11032720"
"2815"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	927	935	"chemical_entity_p"	"11032720"
"2816"	"p38 MAP kinase"	"MAPK14"	"MAPK14"	"HGNC:6876"	"1432"	939	953	"gene_hgnc_entity"	"11032720"
