"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"814"	"Hep G2"	"Liver Cancer"	"hep g2"	"506"	"D008113"	263	269	"cancer_type_entity_cell"	"21783961"
"815"	"PBDE-47"	"2,2',4,4'-tetrabromodiphenyl ether"	"2,2',4,4'-tetrabromodiphenyl ether"	"3386"	"C511295"	296	303	"chemical_entity_p"	"21783961"
"816"	"nitric oxide synthase"	"NOS2"	"NOS2"	"HGNC:7873"	"4843"	334	355	"gene_hgnc_entity"	"21783961"
"817"	"PBDE-47"	"2,2',4,4'-tetrabromodiphenyl ether"	"2,2',4,4'-tetrabromodiphenyl ether"	"3386"	"C511295"	669	676	"chemical_entity_p"	"21783961"
"818"	"PBDE-47"	"2,2',4,4'-tetrabromodiphenyl ether"	"2,2',4,4'-tetrabromodiphenyl ether"	"3386"	"C511295"	998	1005	"chemical_entity_p"	"21783961"
"819"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1127	1132	"cancer_type_entity_p"	"21783961"
"820"	"Curcumin ameliorate DENA"	"Curcumin"	"Curcumin"	"8"	"D003474"	0	24	"chemical_entity_p"	"25519685"
"821"	"HCC"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	33	36	"cancer_type_entity_p"	"25519685"
"822"	"AKT"	"akt"	"akt"	"527"	"3231"	59	62	"gene_entity"	"25519685"
"823"	"caspase-3"	"caspase-3"	"caspase-3"	"2288"	"12726"	68	77	"gene_entity"	"25519685"
"824"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	116	140	"cancer_type_entity_p"	"25519685"
"825"	"HCC"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	142	145	"cancer_type_entity_p"	"25519685"
"826"	"malignancies"	"Cancers"	"Cancers"	"10007"	"D009369"	173	185	"cancer_type_entity_p"	"25519685"
"827"	"hepatocarcinogenic"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	292	310	"cancer_type_entity_p"	"25519685"
"828"	"HCC"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	341	344	"cancer_type_entity_p"	"25519685"
"829"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	349	357	"chemical_entity_p"	"25519685"
"830"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	451	458	"cancer_type_entity_p"	"25519685"
"831"	"HCC"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	578	581	"cancer_type_entity_p"	"25519685"
"832"	"HCC"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	653	656	"cancer_type_entity_p"	"25519685"
"833"	"Akt"	"akt"	"akt"	"527"	"3231"	714	717	"gene_entity"	"25519685"
"834"	"caspase-3"	"caspase-3"	"caspase-3"	"2288"	"12726"	795	804	"gene_entity"	"25519685"
"835"	"AST"	"ast"	"ast"	"14978"	"85147"	944	947	"gene_entity"	"25519685"
"836"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1017	1025	"chemical_entity_p"	"25519685"
"837"	"Akt"	"akt"	"akt"	"527"	"3231"	1163	1166	"gene_entity"	"25519685"
"838"	"caspase-3"	"caspase-3"	"caspase-3"	"2288"	"12726"	1180	1189	"gene_entity"	"25519685"
"839"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1333	1341	"chemical_entity_p"	"25519685"
"840"	"HCC"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	1407	1410	"cancer_type_entity_p"	"25519685"
"841"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1652	1657	"cancer_type_entity_p"	"25519685"
"842"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	74	77	"gene_hgnc_entity"	"20015441"
"843"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	97	110	"cancer_type_entity_p"	"20015441"
"844"	"formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	204	216	"chemical_entity_p"	"20015441"
"845"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	238	241	"gene_hgnc_entity"	"20015441"
"846"	"breast carcinoma"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	278	294	"cancer_type_entity_p"	"20015441"
"847"	"MDA-MB-468"	"Breast Cancer"	"mda-mb-468"	"484"	"D001943"	306	316	"cancer_type_entity_cell"	"20015441"
"848"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	321	331	"cancer_type_entity_cell"	"20015441"
"849"	"formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	428	440	"chemical_entity_p"	"20015441"
"850"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	461	474	"cancer_type_entity_p"	"20015441"
"851"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	573	576	"gene_hgnc_entity"	"20015441"
"852"	"formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	739	751	"chemical_entity_p"	"20015441"
"853"	"formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	778	790	"chemical_entity_p"	"20015441"
"854"	"formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	947	959	"chemical_entity_p"	"20015441"
"855"	"formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	986	998	"chemical_entity_p"	"20015441"
"856"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1030	1033	"gene_hgnc_entity"	"20015441"
"857"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1050	1053	"gene_hgnc_entity"	"20015441"
"858"	"MDA-MB-468"	"Breast Cancer"	"mda-mb-468"	"484"	"D001943"	1067	1077	"cancer_type_entity_cell"	"20015441"
"859"	"Formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	1085	1097	"chemical_entity_p"	"20015441"
"860"	"formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	1124	1136	"chemical_entity_p"	"20015441"
"861"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1172	1175	"gene_hgnc_entity"	"20015441"
"862"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	1197	1207	"cancer_type_entity_cell"	"20015441"
"863"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1284	1287	"gene_hgnc_entity"	"20015441"
"864"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	1309	1319	"cancer_type_entity_cell"	"20015441"
"865"	"formononetin"	"formononetin"	"formononetin"	"6454"	"C007768"	1382	1394	"chemical_entity_p"	"20015441"
"866"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1424	1437	"cancer_type_entity_p"	"20015441"
"867"	"MDA-MB-468"	"Breast Cancer"	"mda-mb-468"	"484"	"D001943"	1449	1459	"cancer_type_entity_cell"	"20015441"
"868"	"MDA-MB-231"	"Breast Cancer"	"mda-mb-231"	"484"	"D001943"	1464	1474	"cancer_type_entity_cell"	"20015441"
"869"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	1638	1641	"gene_hgnc_entity"	"20015441"
"870"	"giant cell tumor"	"Giant Cell Tumors"	"Giant Cell Tumors"	"6675"	"D005870"	41	57	"cancer_type_entity_p"	"15346059"
"871"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	92	97	"cancer_type_entity_p"	"15346059"
"872"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	123	128	"cancer_type_entity_p"	"15346059"
"873"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	205	210	"cancer_type_entity_p"	"15346059"
"874"	"tumoral osteoclastogenesis"	"Cancers"	"Cancers"	"10007"	"D009369"	309	335	"cancer_type_entity_p"	"15346059"
"875"	"phenol"	"Phenols"	"Phenols"	"1"	"D010636"	474	480	"chemical_entity_p"	"15346059"
"876"	"giant cell tumor"	"Giant Cell Tumors"	"Giant Cell Tumors"	"6675"	"D005870"	535	551	"cancer_type_entity_p"	"15346059"
"877"	"giant cell tumor"	"Giant Cell Tumors"	"Giant Cell Tumors"	"6675"	"D005870"	682	698	"cancer_type_entity_p"	"15346059"
"878"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	761	766	"cancer_type_entity_p"	"15346059"
"879"	"Annexin V"	"ANXA5"	"ANXA5"	"HGNC:543"	"308"	1021	1030	"gene_hgnc_entity"	"15346059"
"880"	"caspase-3"	"CASP3"	"CASP3"	"HGNC:1504"	"836"	1076	1085	"gene_hgnc_entity"	"15346059"
"881"	"poly (ADP-ribose) polymerase"	"PARP1"	"PARP1"	"HGNC:270"	"142"	1108	1136	"gene_hgnc_entity"	"15346059"
"882"	"giant cell tumor"	"Giant Cell Tumors"	"Giant Cell Tumors"	"6675"	"D005870"	1213	1229	"cancer_type_entity_p"	"15346059"
"883"	"giant cell tumor"	"Giant Cell Tumors"	"Giant Cell Tumors"	"6675"	"D005870"	1349	1365	"cancer_type_entity_p"	"15346059"
"884"	"tumor osteoclastogenesis"	"Cancers"	"Cancers"	"10007"	"D009369"	1473	1497	"cancer_type_entity_p"	"15346059"
"885"	"Breast Cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	33	46	"cancer_type_entity_p"	"25876993"
"886"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	119	125	"cancer_type_entity_p"	"25876993"
"887"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	354	360	"cancer_type_entity_p"	"25876993"
"888"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	529	542	"cancer_type_entity_p"	"25876993"
"889"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	604	616	"chemical_entity_p"	"25876993"
"890"	"CDK4"	"CDK4"	"CDK4"	"HGNC:1773"	"1019"	666	670	"gene_hgnc_entity"	"25876993"
"891"	"CDK6"	"CDK6"	"CDK6"	"HGNC:1777"	"1021"	675	679	"gene_hgnc_entity"	"25876993"
"892"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	835	848	"cancer_type_entity_p"	"25876993"
"893"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1077	1090	"cancer_type_entity_p"	"25876993"
"894"	"HER2-positive breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1111	1138	"cancer_type_entity_p"	"25876993"
"895"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1175	1188	"cancer_type_entity_p"	"25876993"
"896"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1348	1354	"cancer_type_entity_p"	"25876993"
"897"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1465	1478	"cancer_type_entity_p"	"25876993"
"898"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1564	1577	"cancer_type_entity_p"	"25876993"
"899"	"MCF-10A"	"Breast Cancer"	"mcf-10a"	"484"	"D001943"	111	118	"cancer_type_entity_cell"	"15135645"
"900"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	257	263	"cancer_type_entity_p"	"15135645"
"901"	"carcinogenesis"	"carcinogenesis"	"carcinogenesis"	"D063646"	"D063646"	320	334	"hallmark"	"15135645"
"902"	"catechol"	"Catechols"	"catechol"	"6"	"D002396"	344	352	"chemical_entity_e"	"15135645"
"903"	"catechols"	"Catechols"	"catechols"	"6"	"D002396"	373	382	"chemical_entity_e"	"15135645"
"904"	"carcinogenic"	"carcinogenic"	"carcinogenic"	"D063646"	"D063646"	504	516	"hallmark"	"15135645"
"905"	"4-hydroxyestradiol"	"4-hydroxyestradiol"	"4-hydroxyestradiol"	"1673"	"C014036"	809	827	"chemical_entity_p"	"15135645"
"906"	"4-hydroxyestrone"	"4-hydroxyestrone"	"4-hydroxyestrone"	"1688"	"C026418"	890	906	"chemical_entity_p"	"15135645"
"907"	"hprt"	"hprt"	"hprt"	"7298"	"41279"	1020	1024	"gene_entity"	"15135645"
"908"	"phenols"	"Phenols"	"Phenols"	"1"	"D010636"	1149	1156	"chemical_entity_p"	"15135645"
"909"	"catechol"	"Catechols"	"catechol"	"6"	"D002396"	1187	1195	"chemical_entity_e"	"15135645"
"910"	"hprt"	"HPRT1"	"HPRT1"	"HGNC:5157"	"3251"	1248	1252	"gene_hgnc_entity"	"15135645"
"911"	"MCF-10A"	"Breast Cancer"	"mcf-10a"	"484"	"D001943"	1400	1407	"cancer_type_entity_cell"	"15135645"
"912"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	1573	1579	"cancer_type_entity_p"	"15135645"
"913"	"metallothionein 2A"	"MT2A"	"MT2A"	"HGNC:7406"	"4502"	1789	1807	"gene_hgnc_entity"	"15135645"
"914"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1809	1812	"gene_hgnc_entity"	"15135645"
"915"	"BRCA1"	"BRCA1"	"BRCA1"	"HGNC:1100"	"672"	1814	1819	"gene_hgnc_entity"	"15135645"
"916"	"c-myc"	"MYC"	"MYC"	"HGNC:7553"	"4609"	1825	1830	"gene_hgnc_entity"	"15135645"
"917"	"dihydroquercetin"	"taxifolin"	"taxifolin"	"7541"	"C003377"	51	67	"chemical_entity_p"	"21086652"
"918"	"dihydroquercetin"	"taxifolin"	"taxifolin"	"7541"	"C003377"	116	132	"chemical_entity_p"	"21086652"
"919"	"taxifolin"	"taxifolin"	"taxifolin"	"7541"	"C003377"	134	143	"chemical_entity_p"	"21086652"
"920"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	187	192	"cancer_type_entity_p"	"21086652"
"921"	"dihydroquercetin"	"taxifolin"	"taxifolin"	"7541"	"C003377"	335	351	"chemical_entity_p"	"21086652"
"922"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	566	571	"cancer_type_entity_cell"	"21086652"
"923"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	572	577	"cancer_type_entity_p"	"21086652"
"924"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	598	611	"cancer_type_entity_p"	"21086652"
"925"	"dihydroquercetin"	"taxifolin"	"taxifolin"	"7541"	"C003377"	683	699	"chemical_entity_p"	"21086652"
"926"	"dihydroquercetin"	"taxifolin"	"taxifolin"	"7541"	"C003377"	831	847	"chemical_entity_p"	"21086652"
"927"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	891	896	"cancer_type_entity_cell"	"21086652"
"928"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	910	923	"cancer_type_entity_p"	"21086652"
"929"	"osteosarcoma"	"Osteosarcoma"	"Osteosarcoma"	"593"	"D012516"	24	36	"cancer_type_entity_p"	"24311870"
"930"	"osteosarcoma"	"Osteosarcoma"	"Osteosarcoma"	"593"	"D012516"	131	143	"cancer_type_entity_p"	"24311870"
"931"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	162	172	"chemical_entity_p"	"24311870"
"932"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	299	309	"chemical_entity_p"	"24311870"
"933"	"tumour"	"Cancers"	"Cancers"	"10007"	"D009369"	497	503	"cancer_type_entity_p"	"24311870"
"934"	"osteosarcoma"	"Osteosarcoma"	"Osteosarcoma"	"593"	"D012516"	639	651	"cancer_type_entity_p"	"24311870"
"935"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	748	757	"chemical_entity_p"	"24311870"
"936"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1115	1121	"cancer_type_entity_p"	"24311870"
"937"	"resorcylic acid lactones"	"beta-resorcylic acid"	"beta-resorcylic acid"	"2168"	"C017704"	188	212	"chemical_entity_p"	"25574154"
"938"	"hypothemycin"	"hypothemycin"	"hypothemycin"	"4303"	"C120440"	717	729	"chemical_entity_p"	"25574154"
"939"	"MDA-MB-435"	"Breast Cancer"	"mda-mb-435"	"484"	"D001943"	1198	1208	"cancer_type_entity_cell"	"25574154"
"940"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	1210	1218	"cancer_type_entity_p"	"25574154"
"941"	"SW-620 (colon) cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1224	1245	"cancer_type_entity_p"	"25574154"
"942"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	0	8	"chemical_entity_p"	"23247073"
"943"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	28	33	"cancer_type_entity_p"	"23247073"
"944"	"oral squamous cell carcinoma"	"Squamous Cell Carcinoma"	"Squamous Cell Carcinoma"	"3240"	"D002294"	55	83	"cancer_type_entity_p"	"23247073"
"945"	"squamous carcinoma"	"Squamous Cell Carcinoma"	"Squamous Cell Carcinoma"	"3240"	"D002294"	155	173	"cancer_type_entity_p"	"23247073"
"946"	"carcinoma"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	222	231	"cancer_type_entity_p"	"23247073"
"947"	"OSCC tumor"	"Squamous Cell Carcinoma"	"Squamous Cell Carcinoma"	"3240"	"D002294"	320	330	"cancer_type_entity_p"	"23247073"
"948"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	359	367	"chemical_entity_p"	"23247073"
"949"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	425	430	"cancer_type_entity_p"	"23247073"
"950"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	454	462	"chemical_entity_p"	"23247073"
"951"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	533	538	"cancer_type_entity_p"	"23247073"
"952"	"matrix metalloproteinase 9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	630	656	"gene_hgnc_entity"	"23247073"
"953"	"MMP-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	658	663	"gene_hgnc_entity"	"23247073"
"954"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	718	723	"cancer_type_entity_p"	"23247073"
"955"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	750	758	"chemical_entity_p"	"23247073"
"956"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	782	787	"cancer_type_entity_p"	"23247073"
"957"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1029	1037	"chemical_entity_p"	"23247073"
"958"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1111	1116	"cancer_type_entity_p"	"23247073"
"959"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1217	1225	"chemical_entity_p"	"23247073"
"960"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	147	159	"hallmark"	"24093755"
"961"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	210	216	"cancer_type_entity_p"	"24093755"
"962"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	379	391	"hallmark"	"24093755"
"963"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	708	712	"chemical_entity_p"	"24093755"
"964"	"FRAP"	"MTOR"	"MTOR"	"HGNC:3942"	"2475"	723	727	"gene_hgnc_entity"	"24093755"
"965"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	826	831	"cancer_type_entity_p"	"24093755"
"966"	"HeLa cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	853	864	"cancer_type_entity_p"	"24093755"
"967"	"salicylic acid"	"Salicylic Acid"	"Salicylic Acid"	"54"	"D020156"	961	975	"chemical_entity_p"	"24093755"
"968"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1073	1082	"chemical_entity_p"	"24093755"
"969"	"rutin"	"Rutin"	"Rutin"	"123"	"D012431"	1084	1089	"chemical_entity_p"	"24093755"
"970"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	1091	1099	"chemical_entity_p"	"24093755"
"971"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	1275	1279	"chemical_entity_p"	"24093755"
"972"	"FRAP"	"MTOR"	"MTOR"	"HGNC:3942"	"2475"	1329	1333	"gene_hgnc_entity"	"24093755"
"973"	"phenolics"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1419	1428	"chemical_entity_p"	"24093755"
"974"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1449	1459	"chemical_entity_p"	"24093755"
"975"	"salicylic acid"	"Salicylic Acid"	"Salicylic Acid"	"54"	"D020156"	1619	1633	"chemical_entity_p"	"24093755"
"976"	"Genistein"	"Genistein"	"Genistein"	"127"	"D019833"	0	9	"chemical_entity_p"	"26081033"
"977"	"Cytochrome P450 1B1"	"CYP1B1"	"CYP1B1"	"HGNC:2597"	"1545"	18	37	"gene_hgnc_entity"	"26081033"
"978"	"Breast Cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	86	99	"cancer_type_entity_p"	"26081033"
"979"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	100	105	"cancer_type_entity_cell"	"26081033"
"980"	"Cytochrome P450 1B1"	"CYP1B1"	"CYP1B1"	"HGNC:2597"	"1545"	113	132	"gene_hgnc_entity"	"26081033"
"981"	"CYP1B1"	"CYP1B1"	"CYP1B1"	"HGNC:2597"	"1545"	134	140	"gene_hgnc_entity"	"26081033"
"982"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	169	182	"cancer_type_entity_p"	"26081033"
"983"	"isoflavone genistein"	"Genistein"	"Genistein"	"127"	"D019833"	329	349	"chemical_entity_p"	"26081033"
"984"	"CYP1B1"	"CYP1B1"	"CYP1B1"	"HGNC:2597"	"1545"	353	359	"gene_hgnc_entity"	"26081033"
"985"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	451	464	"cancer_type_entity_p"	"26081033"
"986"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	465	470	"cancer_type_entity_cell"	"26081033"
"987"	"CYP1B1"	"CYP1B1"	"CYP1B1"	"HGNC:2597"	"1545"	591	597	"gene_hgnc_entity"	"26081033"
"988"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	655	664	"chemical_entity_p"	"26081033"
"989"	"Genistein"	"Genistein"	"Genistein"	"127"	"D019833"	666	675	"chemical_entity_p"	"26081033"
"990"	"CYP1B1"	"CYP1B1"	"CYP1B1"	"HGNC:2597"	"1545"	722	728	"gene_hgnc_entity"	"26081033"
"991"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	831	840	"chemical_entity_p"	"26081033"
"992"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1014	1023	"chemical_entity_p"	"26081033"
"993"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1053	1066	"cancer_type_entity_p"	"26081033"
"994"	"CYP1B1"	"CYP1B1"	"CYP1B1"	"HGNC:2597"	"1545"	1111	1117	"gene_hgnc_entity"	"26081033"
"995"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1208	1217	"chemical_entity_p"	"26081033"
"996"	"CYP1B1"	"CYP1B1"	"CYP1B1"	"HGNC:2597"	"1545"	1226	1232	"gene_hgnc_entity"	"26081033"
"997"	"breast carcinogenesis"	"Hereditary Breast and Ovarian Cancer Syndrome"	"Hereditary Breast and Ovarian Cancer Syndrome"	"486"	"D061325"	1249	1270	"cancer_type_entity_p"	"26081033"
"998"	"rosmarinic acid"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	31	46	"chemical_entity_p"	"24518541"
"999"	"Rosmarinic acid"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	96	111	"chemical_entity_p"	"24518541"
"1000"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	113	115	"chemical_entity_p"	"24518541"
"1001"	"rosmarinic acid"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	395	410	"chemical_entity_p"	"24518541"
"1002"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	412	414	"chemical_entity_p"	"24518541"
"1003"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	463	465	"chemical_entity_p"	"24518541"
"1004"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	665	667	"chemical_entity_p"	"24518541"
"1005"	"CYP2E1"	"cyp2e1"	"cyp2e1"	"3962"	"22372"	910	916	"gene_entity"	"24518541"
"1006"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	985	987	"chemical_entity_p"	"24518541"
"1007"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	1014	1016	"chemical_entity_p"	"24518541"
"1008"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1104	1109	"gene_entity"	"24518541"
"1009"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1141	1153	"hallmark"	"24518541"
"1010"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	1169	1171	"chemical_entity_p"	"24518541"
"1011"	"p53"	"p53"	"p53"	"17144"	"96917"	1230	1233	"gene_entity"	"24518541"
"1012"	"p53"	"p53"	"p53"	"17144"	"96917"	1250	1253	"gene_entity"	"24518541"
"1013"	"caspase-3"	"caspase-3"	"caspase-3"	"2288"	"12726"	1265	1274	"gene_entity"	"24518541"
"1014"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	1327	1329	"chemical_entity_p"	"24518541"
"1015"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1371	1383	"hallmark"	"24518541"
"1016"	"RA"	"rosmarinic acid"	"rosmarinic acid"	"2284"	"C041376"	1447	1449	"chemical_entity_p"	"24518541"
"1017"	"CYP2E1"	"cyp2e1"	"cyp2e1"	"3962"	"22372"	1500	1506	"gene_entity"	"24518541"
"1018"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	139	145	"cancer_type_entity_p"	"14529470"
"1019"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	928	933	"cancer_type_entity_p"	"14529470"
"1020"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1099	1105	"cancer_type_entity_p"	"14529470"
"1021"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	1438	1450	"chemical_entity_p"	"14529470"
"1022"	"p21"	"CDKN1A"	"CDKN1A"	"HGNC:1784"	"1026"	1596	1599	"gene_hgnc_entity"	"14529470"
"1023"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1724	1730	"cancer_type_entity_p"	"14529470"
"1024"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	10	21	"chemical_entity_p"	"27097608"
"1025"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	58	71	"cancer_type_entity_p"	"27097608"
"1026"	"cancer molecular hallmarks"	"Cancers"	"Cancers"	"10007"	"D009369"	90	116	"cancer_type_entity_p"	"27097608"
"1027"	"GLUT1"	"SLC2A1"	"SLC2A1"	"HGNC:11005"	"6513"	374	379	"gene_hgnc_entity"	"27097608"
"1028"	"MCT1"	"SLC16A1"	"SLC16A1"	"HGNC:10922"	"6566"	384	388	"gene_hgnc_entity"	"27097608"
