"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"3234"	"COX-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	2371	2376	"gene_hgnc_entity"	"16737669"
"3235"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	50	55	"cancer_type_entity_p"	"18006827"
"3236"	"vascular endothelial growth factor"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	71	105	"gene_hgnc_entity"	"18006827"
"3237"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	422	437	"cancer_type_entity_p"	"18006827"
"3238"	"rotenone"	"Rotenone"	"Rotenone"	"129"	"D012402"	584	592	"chemical_entity_p"	"18006827"
"3239"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	670	684	"cancer_type_entity_p"	"18006827"
"3240"	"NOX4"	"NOX4"	"NOX4"	"HGNC:7891"	"50507"	722	726	"gene_hgnc_entity"	"18006827"
"3241"	"p47"	"ING1"	"ING1"	"HGNC:6062"	"3621"	796	799	"gene_hgnc_entity"	"18006827"
"3242"	"hypoxia-inducible factor 1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	917	943	"gene_hgnc_entity"	"18006827"
"3243"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	945	950	"gene_hgnc_entity"	"18006827"
"3244"	"vascular endothelial growth factor"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	956	990	"gene_hgnc_entity"	"18006827"
"3245"	"VEGF"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	992	996	"gene_hgnc_entity"	"18006827"
"3246"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	1012	1026	"cancer_type_entity_p"	"18006827"
"3247"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1112	1117	"cancer_type_entity_p"	"18006827"
"3248"	"NOX4"	"NOX4"	"NOX4"	"HGNC:7891"	"50507"	1126	1130	"gene_hgnc_entity"	"18006827"
"3249"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	1144	1158	"cancer_type_entity_p"	"18006827"
"3250"	"VEGF"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	1189	1193	"gene_hgnc_entity"	"18006827"
"3251"	"HIF-1 alpha"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	1198	1209	"gene_hgnc_entity"	"18006827"
"3252"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1214	1219	"cancer_type_entity_p"	"18006827"
"3253"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	1298	1312	"cancer_type_entity_p"	"18006827"
"3254"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1395	1401	"cancer_type_entity_p"	"18006827"
"3255"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1435	1440	"cancer_type_entity_p"	"18006827"
"3256"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1515	1521	"cancer_type_entity_p"	"18006827"
"3257"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1630	1636	"cancer_type_entity_p"	"18006827"
"3258"	"pyrogallol"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	34	44	"chemical_entity_p"	"19833163"
"3259"	"Pyrogallol"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	147	157	"chemical_entity_p"	"19833163"
"3260"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	159	161	"chemical_entity_p"	"19833163"
"3261"	"polyphenol"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	168	178	"chemical_entity_p"	"19833163"
"3262"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	266	268	"chemical_entity_p"	"19833163"
"3263"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	399	401	"chemical_entity_p"	"19833163"
"3264"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	588	590	"chemical_entity_p"	"19833163"
"3265"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	695	697	"chemical_entity_p"	"19833163"
"3266"	"MEK"	"MAP2K7"	"MAP2K7"	"HGNC:6847"	"5609"	755	758	"gene_hgnc_entity"	"19833163"
"3267"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	844	846	"chemical_entity_p"	"19833163"
"3268"	"JNK"	"MAPK8"	"MAPK8"	"HGNC:6881"	"5599"	848	851	"gene_hgnc_entity"	"19833163"
"3269"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	956	958	"chemical_entity_p"	"19833163"
"3270"	"p38"	"MAPK14"	"MAPK14"	"HGNC:6876"	"1432"	984	987	"gene_hgnc_entity"	"19833163"
"3271"	"MEK"	"MAP2K7"	"MAP2K7"	"HGNC:6847"	"5609"	1100	1103	"gene_hgnc_entity"	"19833163"
"3272"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	1164	1166	"chemical_entity_p"	"19833163"
"3273"	"PG"	"Pyrogallol"	"Pyrogallol"	"99"	"D011748"	1236	1238	"chemical_entity_p"	"19833163"
"3274"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	0	8	"chemical_entity_p"	"20360934"
"3275"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	171	180	"gene_hgnc_entity"	"20360934"
"3276"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	298	303	"cancer_type_entity_p"	"20360934"
"3277"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	321	329	"chemical_entity_p"	"20360934"
"3278"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	407	416	"gene_hgnc_entity"	"20360934"
"3279"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	445	451	"cancer_type_entity_p"	"20360934"
"3280"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	500	508	"chemical_entity_p"	"20360934"
"3281"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	512	521	"gene_hgnc_entity"	"20360934"
"3282"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	831	840	"gene_hgnc_entity"	"20360934"
"3283"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1074	1082	"chemical_entity_p"	"20360934"
"3284"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1099	1108	"gene_hgnc_entity"	"20360934"
"3285"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1218	1227	"gene_hgnc_entity"	"20360934"
"3286"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1382	1391	"gene_hgnc_entity"	"20360934"
"3287"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1500	1508	"chemical_entity_p"	"20360934"
"3288"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1536	1545	"gene_hgnc_entity"	"20360934"
"3289"	"Capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	0	9	"chemical_entity_p"	"25813723"
"3290"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	91	106	"cancer_type_entity_p"	"25813723"
"3291"	"Capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	114	123	"chemical_entity_p"	"25813723"
"3292"	"capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	291	300	"chemical_entity_p"	"25813723"
"3293"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	309	315	"cancer_type_entity_p"	"25813723"
"3294"	"Capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	341	350	"chemical_entity_p"	"25813723"
"3295"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	426	432	"cancer_type_entity_p"	"25813723"
"3296"	"capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	505	514	"chemical_entity_p"	"25813723"
"3297"	"capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	567	576	"chemical_entity_p"	"25813723"
"3298"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	611	626	"cancer_type_entity_p"	"25813723"
"3299"	"capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	704	713	"chemical_entity_p"	"25813723"
"3300"	"Capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	782	791	"chemical_entity_p"	"25813723"
"3301"	"capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	972	981	"chemical_entity_p"	"25813723"
"3302"	"Capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	1051	1060	"chemical_entity_p"	"25813723"
"3303"	"Capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	1143	1152	"chemical_entity_p"	"25813723"
"3304"	"p53 binding protein 1"	"TP53BP1"	"TP53BP1"	"HGNC:11999"	"7158"	1305	1326	"gene_hgnc_entity"	"25813723"
"3305"	"53BP1"	"TP53BP1"	"TP53BP1"	"HGNC:11999"	"7158"	1328	1333	"gene_hgnc_entity"	"25813723"
"3306"	"capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	1370	1379	"chemical_entity_p"	"25813723"
"3307"	"Capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	1431	1440	"chemical_entity_p"	"25813723"
"3308"	"capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	1558	1567	"chemical_entity_p"	"25813723"
"3309"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1627	1633	"cancer_type_entity_p"	"25813723"
"3310"	"capsaicin"	"Capsaicin"	"Capsaicin"	"7"	"D002211"	1700	1709	"chemical_entity_p"	"25813723"
"3311"	"lung and prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	1758	1782	"cancer_type_entity_p"	"25813723"
"3312"	"catechin epigallocatechin gallate"	"catechin gallate"	"catechin gallate"	"5614"	"C417939"	14	47	"chemical_entity_p"	"26100134"
"3313"	"biliary tract cancer"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	122	142	"cancer_type_entity_p"	"26100134"
"3314"	"catechin epigallocatechin gallate"	"catechin gallate"	"catechin gallate"	"5614"	"C417939"	176	209	"chemical_entity_p"	"26100134"
"3315"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	211	215	"chemical_entity_p"	"26100134"
"3316"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	250	255	"cancer_type_entity_p"	"26100134"
"3317"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	283	289	"cancer_type_entity_p"	"26100134"
"3318"	"biliary tract cancer"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	300	320	"cancer_type_entity_p"	"26100134"
"3319"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	322	325	"cancer_type_entity_p"	"26100134"
"3320"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	337	340	"cancer_type_entity_p"	"26100134"
"3321"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	518	521	"cancer_type_entity_p"	"26100134"
"3322"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	588	592	"chemical_entity_p"	"26100134"
"3323"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	641	644	"cancer_type_entity_p"	"26100134"
"3324"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	714	718	"chemical_entity_p"	"26100134"
"3325"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	743	747	"chemical_entity_p"	"26100134"
"3326"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	867	870	"cancer_type_entity_p"	"26100134"
"3327"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	924	928	"chemical_entity_p"	"26100134"
"3328"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	1001	1004	"cancer_type_entity_p"	"26100134"
"3329"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1031	1035	"chemical_entity_p"	"26100134"
"3330"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	1086	1089	"cancer_type_entity_p"	"26100134"
"3331"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1162	1166	"chemical_entity_p"	"26100134"
"3332"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1200	1204	"chemical_entity_p"	"26100134"
"3333"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1345	1349	"chemical_entity_p"	"26100134"
"3334"	"p21"	"p21"	"p21"	"2806"	"15718"	1471	1474	"gene_entity"	"26100134"
"3335"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1682	1686	"chemical_entity_p"	"26100134"
"3336"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1834	1839	"cancer_type_entity_p"	"26100134"
"3337"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1879	1883	"chemical_entity_p"	"26100134"
"3338"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	1921	1924	"cancer_type_entity_p"	"26100134"
"3339"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	2009	2012	"cancer_type_entity_p"	"26100134"
"3340"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	2028	2032	"chemical_entity_p"	"26100134"
"3341"	"BTC"	"Biliary Tract Neoplasms"	"Biliary Tract Neoplasms"	"2636"	"D001661"	2103	2106	"cancer_type_entity_p"	"26100134"
"3342"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	0	8	"chemical_entity_p"	"24606484"
"3343"	"PC3"	"PCSK1"	"PCSK1"	"HGNC:8743"	"5122"	62	65	"gene_hgnc_entity"	"24606484"
"3344"	"Id1"	"ID1"	"ID1"	"HGNC:5360"	"3397"	116	119	"gene_hgnc_entity"	"24606484"
"3345"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	186	201	"cancer_type_entity_p"	"24606484"
"3346"	"Id1"	"ID1"	"ID1"	"HGNC:5360"	"3397"	250	253	"gene_hgnc_entity"	"24606484"
"3347"	"PC3"	"PCSK1"	"PCSK1"	"HGNC:8743"	"5122"	314	317	"gene_hgnc_entity"	"24606484"
"3348"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	354	360	"cancer_type_entity_p"	"24606484"
"3349"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	362	370	"chemical_entity_p"	"24606484"
"3350"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	422	428	"cancer_type_entity_p"	"24606484"
"3351"	"Id1"	"ID1"	"ID1"	"HGNC:5360"	"3397"	531	534	"gene_hgnc_entity"	"24606484"
"3352"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	583	591	"chemical_entity_p"	"24606484"
"3353"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	640	648	"chemical_entity_p"	"24606484"
"3354"	"PC3"	"PCSK1"	"PCSK1"	"HGNC:8743"	"5122"	728	731	"gene_hgnc_entity"	"24606484"
"3355"	"Id1"	"ID1"	"ID1"	"HGNC:5360"	"3397"	814	817	"gene_hgnc_entity"	"24606484"
"3356"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	838	846	"chemical_entity_p"	"24606484"
"3357"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	864	870	"cancer_type_entity_p"	"24606484"
"3358"	"PC3"	"PCSK1"	"PCSK1"	"HGNC:8743"	"5122"	878	881	"gene_hgnc_entity"	"24606484"
"3359"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	940	948	"chemical_entity_p"	"24606484"
"3360"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1024	1032	"chemical_entity_p"	"24606484"
"3361"	"Id1"	"ID1"	"ID1"	"HGNC:5360"	"3397"	1101	1104	"gene_hgnc_entity"	"24606484"
"3362"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	1154	1160	"cancer_type_entity_p"	"24606484"
"3363"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1214	1222	"chemical_entity_p"	"24606484"
"3364"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1228	1234	"cancer_type_entity_p"	"24606484"
"3365"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1244	1252	"chemical_entity_p"	"24606484"
"3366"	"Id1"	"ID1"	"ID1"	"HGNC:5360"	"3397"	1271	1274	"gene_hgnc_entity"	"24606484"
"3367"	"Id1"	"ID1"	"ID1"	"HGNC:5360"	"3397"	1297	1300	"gene_hgnc_entity"	"24606484"
"3368"	"MMP-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	13	18	"gene_hgnc_entity"	"11704541"
"3369"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	65	74	"gene_hgnc_entity"	"11704541"
"3370"	"NF-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	79	89	"gene_hgnc_entity"	"11704541"
"3371"	"tumor necrosis factor (TNF)-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	175	208	"gene_hgnc_entity"	"11704541"
"3372"	"interleukin-1 beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	213	231	"gene_hgnc_entity"	"11704541"
"3373"	"matrix metalloproteinase (MMP)-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	264	296	"gene_hgnc_entity"	"11704541"
"3374"	"MMP-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	362	367	"gene_hgnc_entity"	"11704541"
"3375"	"nuclear factor (NF)-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	409	436	"gene_hgnc_entity"	"11704541"
"3376"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	459	468	"gene_hgnc_entity"	"11704541"
"3377"	"MMP-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	477	482	"gene_hgnc_entity"	"11704541"
"3378"	"interleukin-1 beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	564	582	"gene_hgnc_entity"	"11704541"
"3379"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	665	674	"gene_hgnc_entity"	"11704541"
"3380"	"interleukin-1 beta"	"IL1B"	"IL1B"	"HGNC:5992"	"3553"	697	715	"gene_hgnc_entity"	"11704541"
"3381"	"MMP-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	741	746	"gene_hgnc_entity"	"11704541"
"3382"	"NF-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	751	761	"gene_hgnc_entity"	"11704541"
"3383"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	784	793	"gene_hgnc_entity"	"11704541"
"3384"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	890	898	"chemical_entity_p"	"11704541"
"3385"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	927	936	"gene_hgnc_entity"	"11704541"
"3386"	"MMP-9"	"MMP9"	"MMP9"	"HGNC:7176"	"4318"	963	968	"gene_hgnc_entity"	"11704541"
"3387"	"NF-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1049	1059	"gene_hgnc_entity"	"11704541"
"3388"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	20	33	"cancer_type_entity_p"	"10323669"
"3389"	"p21ras"	"HRAS"	"HRAS"	"HGNC:5173"	"3265"	328	334	"gene_hgnc_entity"	"10323669"
"3390"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	379	392	"cancer_type_entity_p"	"10323669"
"3391"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	469	482	"cancer_type_entity_p"	"10323669"
"3392"	"c-fos"	"FOS"	"FOS"	"HGNC:3796"	"2353"	534	539	"gene_hgnc_entity"	"10323669"
"3393"	"c-jun"	"JUN"	"JUN"	"HGNC:6204"	"3725"	544	549	"gene_hgnc_entity"	"10323669"
"3394"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	712	725	"cancer_type_entity_p"	"10323669"
"3395"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	733	738	"cancer_type_entity_cell"	"10323669"
"3396"	"annexin V"	"ANXA5"	"ANXA5"	"HGNC:543"	"308"	1212	1221	"gene_hgnc_entity"	"10323669"
"3397"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1555	1564	"chemical_entity_p"	"10323669"
"3398"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1642	1655	"cancer_type_entity_p"	"10323669"
"3399"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	0	7	"chemical_entity_p"	"7534663"
"3400"	"nuclear factor-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	17	39	"gene_hgnc_entity"	"7534663"
"3401"	"vascular cell adhesion molecule-1"	"VCAM1"	"VCAM1"	"HGNC:12663"	"7412"	143	176	"gene_hgnc_entity"	"7534663"
"3402"	"VCAM-1"	"VCAM1"	"VCAM1"	"HGNC:12663"	"7412"	178	184	"gene_hgnc_entity"	"7534663"
"3403"	"E-selectin"	"SELE"	"SELE"	"HGNC:10718"	"6401"	190	200	"gene_hgnc_entity"	"7534663"
"3404"	"tumor necrosis factor-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	204	231	"gene_hgnc_entity"	"7534663"
"3405"	"TNF"	"TNF"	"TNF"	"HGNC:11892"	"7124"	233	236	"gene_hgnc_entity"	"7534663"
"3406"	"nuclear factor-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	294	316	"gene_hgnc_entity"	"7534663"
"3407"	"NF-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	318	328	"gene_hgnc_entity"	"7534663"
"3408"	"salicylates"	"Salicylates"	"Salicylates"	"44"	"D012459"	337	348	"chemical_entity_p"	"7534663"
"3409"	"NF-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	379	389	"gene_hgnc_entity"	"7534663"
"3410"	"acetylsalicylate"	"dimethylaminoethyl acetylsalicylate"	"dimethylaminoethyl acetylsalicylate"	"2983"	"C027896"	512	528	"chemical_entity_p"	"7534663"
"3411"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	530	537	"chemical_entity_p"	"7534663"
"3412"	"TNF"	"TNF"	"TNF"	"HGNC:11892"	"7124"	673	676	"gene_hgnc_entity"	"7534663"
"3413"	"NF-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	685	695	"gene_hgnc_entity"	"7534663"
"3414"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	712	719	"chemical_entity_p"	"7534663"
"3415"	"VCAM-1"	"VCAM1"	"VCAM1"	"HGNC:12663"	"7412"	780	786	"gene_hgnc_entity"	"7534663"
"3416"	"E-selectin"	"SELE"	"SELE"	"HGNC:10718"	"6401"	791	801	"gene_hgnc_entity"	"7534663"
"3417"	"TNF"	"TNF"	"TNF"	"HGNC:11892"	"7124"	824	827	"gene_hgnc_entity"	"7534663"
"3418"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	860	867	"chemical_entity_p"	"7534663"
"3419"	"intercellular adhesion molecule-1"	"ICAM1"	"ICAM1"	"HGNC:5344"	"3383"	908	941	"gene_hgnc_entity"	"7534663"
"3420"	"ICAM-1"	"ICAM1"	"ICAM1"	"HGNC:5344"	"3383"	943	949	"gene_hgnc_entity"	"7534663"
"3421"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	972	979	"chemical_entity_p"	"7534663"
"3422"	"VCAM-1"	"VCAM1"	"VCAM1"	"HGNC:12663"	"7412"	1000	1006	"gene_hgnc_entity"	"7534663"
"3423"	"VCAM-1"	"VCAM1"	"VCAM1"	"HGNC:12663"	"7412"	1071	1077	"gene_hgnc_entity"	"7534663"
"3424"	"TNF"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1086	1089	"gene_hgnc_entity"	"7534663"
"3425"	"U937"	"Lymphoma"	"u937"	"577"	"D008223"	1132	1136	"cancer_type_entity_cell"	"7534663"
"3426"	"TNF"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1150	1153	"gene_hgnc_entity"	"7534663"
"3427"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1196	1203	"chemical_entity_p"	"7534663"
"3428"	"VCAM-1"	"VCAM1"	"VCAM1"	"HGNC:12663"	"7412"	1226	1232	"gene_hgnc_entity"	"7534663"
"3429"	"E-selectin"	"SELE"	"SELE"	"HGNC:10718"	"6401"	1237	1247	"gene_hgnc_entity"	"7534663"
"3430"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1279	1286	"chemical_entity_p"	"7534663"
"3431"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1421	1428	"chemical_entity_p"	"7534663"
"3432"	"NF-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1438	1448	"gene_hgnc_entity"	"7534663"
"3433"	"VCAM-1"	"VCAM1"	"VCAM1"	"HGNC:12663"	"7412"	1476	1482	"gene_hgnc_entity"	"7534663"
"3434"	"E-selectin"	"SELE"	"SELE"	"HGNC:10718"	"6401"	1487	1497	"gene_hgnc_entity"	"7534663"
"3435"	"TNF"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1567	1570	"gene_hgnc_entity"	"7534663"
"3436"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1641	1648	"chemical_entity_p"	"7534663"
"3437"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	13	21	"chemical_entity_p"	"20680677"
"3438"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	41	54	"cancer_type_entity_p"	"20680677"
"3439"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	146	159	"cancer_type_entity_p"	"20680677"
"3440"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	184	192	"chemical_entity_p"	"20680677"
"3441"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	298	311	"cancer_type_entity_p"	"20680677"
"3442"	"Breast cancer tumour"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	586	606	"cancer_type_entity_p"	"20680677"
"3443"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	683	691	"chemical_entity_p"	"20680677"
"3444"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	811	819	"chemical_entity_p"	"20680677"
