"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"5961"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	63	69	"cancer_type_entity_p"	"17569617"
"5962"	"malignancies"	"Cancers"	"Cancers"	"10007"	"D009369"	221	233	"cancer_type_entity_p"	"17569617"
"5963"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	242	248	"cancer_type_entity_p"	"17569617"
"5964"	"Epigallocatechin-3-gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	263	289	"chemical_entity_p"	"17569617"
"5965"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	291	295	"chemical_entity_p"	"17569617"
"5966"	"polyphenol"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	306	316	"chemical_entity_p"	"17569617"
"5967"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	425	436	"chemical_entity_p"	"17569617"
"5968"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	578	582	"chemical_entity_p"	"17569617"
"5969"	"VEGF"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	607	611	"gene_hgnc_entity"	"17569617"
"5970"	"uPA"	"PRAP1"	"PRAP1"	"HGNC:23304"	"118471"	640	643	"gene_hgnc_entity"	"17569617"
"5971"	"IGF-1"	"IGF1"	"IGF1"	"HGNC:5464"	"3479"	645	650	"gene_hgnc_entity"	"17569617"
"5972"	"EGFR"	"EGFR"	"EGFR"	"HGNC:3236"	"1956"	652	656	"gene_hgnc_entity"	"17569617"
"5973"	"Akt"	"AKT1"	"AKT1"	"HGNC:391"	"207"	715	718	"gene_hgnc_entity"	"17569617"
"5974"	"Raf"	"ZHX2"	"ZHX2"	"HGNC:18513"	"22882"	724	727	"gene_hgnc_entity"	"17569617"
"5975"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	785	791	"cancer_type_entity_p"	"17569617"
"5976"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	877	888	"chemical_entity_p"	"17569617"
"5977"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	927	933	"cancer_type_entity_p"	"17569617"
"5978"	"Wogonoside"	"wogonoside"	"wogonoside"	"6129"	"C473995"	0	10	"chemical_entity_p"	"23612420"
"5979"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	104	112	"cancer_type_entity_cell"	"23612420"
"5980"	"wogonoside"	"wogonoside"	"wogonoside"	"6129"	"C473995"	354	364	"chemical_entity_p"	"23612420"
"5981"	"flavonoid glycoside"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	370	389	"chemical_entity_p"	"23612420"
"5982"	"wogonoside"	"wogonoside"	"wogonoside"	"6129"	"C473995"	457	467	"chemical_entity_p"	"23612420"
"5983"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	505	513	"cancer_type_entity_cell"	"23612420"
"5984"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	544	552	"cancer_type_entity_cell"	"23612420"
"5985"	"wogonoside"	"wogonoside"	"wogonoside"	"6129"	"C473995"	588	598	"chemical_entity_p"	"23612420"
"5986"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	676	681	"gene_entity"	"23612420"
"5987"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	702	706	"gene_entity"	"23612420"
"5988"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	723	731	"cancer_type_entity_cell"	"23612420"
"5989"	"wogonoside"	"wogonoside"	"wogonoside"	"6129"	"C473995"	782	792	"chemical_entity_p"	"23612420"
"5990"	"inducible nitric oxide synthase"	"inducible nitric oxide synthase"	"inducible nitric oxide synthase"	"10720"	"61391"	815	846	"gene_entity"	"23612420"
"5991"	"iNOS"	"inos"	"inos"	"10720"	"61389"	848	852	"gene_entity"	"23612420"
"5992"	"cyclooxygenase 2"	"cyclooxygenase 2"	"cyclooxygenase 2"	"13109"	"74448"	855	871	"gene_entity"	"23612420"
"5993"	"COX2"	"cox2"	"cox2"	"13109"	"74446"	873	877	"gene_entity"	"23612420"
"5994"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	880	885	"gene_entity"	"23612420"
"5995"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	890	894	"gene_entity"	"23612420"
"5996"	"Wogonoside"	"wogonoside"	"wogonoside"	"6129"	"C473995"	943	953	"chemical_entity_p"	"23612420"
"5997"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1124	1129	"gene_entity"	"23612420"
"5998"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	1134	1138	"gene_entity"	"23612420"
"5999"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	1154	1162	"cancer_type_entity_cell"	"23612420"
"6000"	"wogonoside"	"wogonoside"	"wogonoside"	"6129"	"C473995"	1183	1193	"chemical_entity_p"	"23612420"
"6001"	"iNOS"	"inos"	"inos"	"10720"	"61389"	1272	1276	"gene_entity"	"23612420"
"6002"	"COX2"	"cox2"	"cox2"	"13109"	"74446"	1278	1282	"gene_entity"	"23612420"
"6003"	"TNF-a"	"tnf-a"	"tnf-a"	"17028"	"96167"	1284	1289	"gene_entity"	"23612420"
"6004"	"IL-6"	"il-6"	"il-6"	"7627"	"43345"	1294	1298	"gene_entity"	"23612420"
"6005"	"wogonoside"	"wogonoside"	"wogonoside"	"6129"	"C473995"	1339	1349	"chemical_entity_p"	"23612420"
"6006"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1425	1437	"hallmark"	"23612420"
"6007"	"epigallocatechin-3-gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	25	51	"chemical_entity_p"	"20971741"
"6008"	"prostate tumor"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	77	91	"cancer_type_entity_p"	"20971741"
"6009"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	135	140	"cancer_type_entity_p"	"20971741"
"6010"	"immunodeficiency"	"immunodeficiency"	"immunodeficiency"	"D007153"	"D007153"	167	183	"hallmark"	"20971741"
"6011"	"polyphenol epigallocatechin-3-gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	194	231	"chemical_entity_p"	"20971741"
"6012"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	233	237	"chemical_entity_p"	"20971741"
"6013"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	398	402	"chemical_entity_p"	"20971741"
"6014"	"poly (ADP-ribose) polymerase"	"PARP1"	"PARP1"	"HGNC:270"	"142"	524	552	"gene_hgnc_entity"	"20971741"
"6015"	"PARP"	"PARP1"	"PARP1"	"HGNC:270"	"142"	554	558	"gene_hgnc_entity"	"20971741"
"6016"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	584	588	"chemical_entity_p"	"20971741"
"6017"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	664	669	"cancer_type_entity_p"	"20971741"
"6018"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	691	696	"cancer_type_entity_p"	"20971741"
"6019"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	739	744	"cancer_type_entity_p"	"20971741"
"6020"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	779	783	"chemical_entity_p"	"20971741"
"6021"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	832	838	"cancer_type_entity_p"	"20971741"
"6022"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	847	851	"chemical_entity_p"	"20971741"
"6023"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	917	922	"cancer_type_entity_p"	"20971741"
"6024"	"immunodeficiencies"	"immunodeficiencies"	"immunodeficiencies"	"D007153"	"D007153"	1002	1020	"hallmark"	"20971741"
"6025"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1108	1112	"chemical_entity_p"	"20971741"
"6026"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	1194	1200	"cancer_type_entity_p"	"20971741"
"6027"	"CD44"	"CD44"	"CD44"	"HGNC:1681"	"960"	1286	1290	"gene_hgnc_entity"	"20971741"
"6028"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1295	1300	"cancer_type_entity_p"	"20971741"
"6029"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1382	1386	"chemical_entity_p"	"20971741"
"6030"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1427	1432	"cancer_type_entity_p"	"20971741"
"6031"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1466	1471	"cancer_type_entity_p"	"20971741"
"6032"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	1493	1499	"cancer_type_entity_p"	"20971741"
"6033"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1563	1567	"chemical_entity_p"	"20971741"
"6034"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	1712	1718	"cancer_type_entity_p"	"20971741"
"6035"	"PUFA"	"PUM3"	"PUM3"	"HGNC:29676"	"9933"	40	44	"gene_hgnc_entity"	"21868138"
"6036"	"tumour"	"Cancers"	"Cancers"	"10007"	"D009369"	199	205	"cancer_type_entity_p"	"21868138"
"6037"	"PUFA"	"PUM3"	"PUM3"	"HGNC:29676"	"9933"	303	307	"gene_hgnc_entity"	"21868138"
"6038"	"propofol"	"Propofol"	"Propofol"	"98"	"D015742"	364	372	"chemical_entity_p"	"21868138"
"6039"	"propofol ester"	"Propofol"	"Propofol"	"98"	"D015742"	434	448	"chemical_entity_p"	"21868138"
"6040"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	494	500	"cancer_type_entity_p"	"21868138"
"6041"	"cytochrome c"	"CYCS"	"CYCS"	"HGNC:19986"	"54205"	639	651	"gene_hgnc_entity"	"21868138"
"6042"	"caspase-3"	"CASP3"	"CASP3"	"HGNC:1504"	"836"	670	679	"gene_hgnc_entity"	"21868138"
"6043"	"PUFA"	"PUM3"	"PUM3"	"HGNC:29676"	"9933"	739	743	"gene_hgnc_entity"	"21868138"
"6044"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	64	67	"gene_hgnc_entity"	"11424089"
"6045"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	72	77	"gene_hgnc_entity"	"11424089"
"6046"	"heat shock transcription factor"	"IL6"	"IL6"	"HGNC:6018"	"3569"	241	272	"gene_hgnc_entity"	"11424089"
"6047"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	274	277	"gene_hgnc_entity"	"11424089"
"6048"	"hypoxia-inducible factor-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	283	309	"gene_hgnc_entity"	"11424089"
"6049"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	311	316	"gene_hgnc_entity"	"11424089"
"6050"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	325	330	"cancer_type_entity_p"	"11424089"
"6051"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	430	433	"gene_hgnc_entity"	"11424089"
"6052"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	438	443	"gene_hgnc_entity"	"11424089"
"6053"	"hypoxic tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	502	515	"cancer_type_entity_p"	"11424089"
"6054"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	627	630	"gene_hgnc_entity"	"11424089"
"6055"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	635	640	"gene_hgnc_entity"	"11424089"
"6056"	"bioflavonoid quercetin"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	661	683	"chemical_entity_p"	"11424089"
"6057"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	796	799	"gene_hgnc_entity"	"11424089"
"6058"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	804	809	"gene_hgnc_entity"	"11424089"
"6059"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	908	911	"gene_hgnc_entity"	"11424089"
"6060"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	916	921	"gene_hgnc_entity"	"11424089"
"6061"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	1034	1042	"gene_hgnc_entity"	"11424089"
"6062"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	1153	1161	"gene_hgnc_entity"	"11424089"
"6063"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	1220	1228	"gene_hgnc_entity"	"11424089"
"6064"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	1397	1405	"gene_hgnc_entity"	"11424089"
"6065"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1465	1468	"gene_hgnc_entity"	"11424089"
"6066"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	1473	1478	"gene_hgnc_entity"	"11424089"
"6067"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	1543	1551	"gene_hgnc_entity"	"11424089"
"6068"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1659	1662	"gene_hgnc_entity"	"11424089"
"6069"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	1667	1672	"gene_hgnc_entity"	"11424089"
"6070"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	1722	1730	"gene_hgnc_entity"	"11424089"
"6071"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	1872	1880	"gene_hgnc_entity"	"11424089"
"6072"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1944	1947	"gene_hgnc_entity"	"11424089"
"6073"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	1952	1957	"gene_hgnc_entity"	"11424089"
"6074"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	2005	2013	"gene_hgnc_entity"	"11424089"
"6075"	"HSF"	"IL6"	"IL6"	"HGNC:6018"	"3569"	2097	2100	"gene_hgnc_entity"	"11424089"
"6076"	"HIF-1"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	2105	2110	"gene_hgnc_entity"	"11424089"
"6077"	"PKCdelta"	"PRKCD"	"PRKCD"	"HGNC:9399"	"5580"	2147	2155	"gene_hgnc_entity"	"11424089"
"6078"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	72	78	"cancer_type_entity_p"	"27168755"
"6079"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	140	146	"cancer_type_entity_p"	"27168755"
"6080"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	454	460	"cancer_type_entity_p"	"27168755"
"6081"	"malignant melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	482	500	"cancer_type_entity_p"	"27168755"
"6082"	"breast adenocarcinoma MCF-7"	"Hereditary Breast and Ovarian Cancer Syndrome"	"Hereditary Breast and Ovarian Cancer Syndrome"	"486"	"D061325"	516	543	"cancer_type_entity_p"	"27168755"
"6083"	"myelogenous leukemia"	"Leukemia Myeloid"	"Leukemia Myeloid"	"572"	"D007951"	554	574	"cancer_type_entity_p"	"27168755"
"6084"	"K562"	"Leukemia"	"k562"	"559"	"D007938"	575	579	"cancer_type_entity_cell"	"27168755"
"6085"	"HGF"	"HGF"	"HGF"	"HGNC:4893"	"3082"	618	621	"gene_hgnc_entity"	"27168755"
"6086"	"phenolics"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	798	807	"chemical_entity_p"	"27168755"
"6087"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	812	822	"chemical_entity_p"	"27168755"
"6088"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	958	963	"cancer_type_entity_cell"	"27168755"
"6089"	"annexin-V"	"ANXA5"	"ANXA5"	"HGNC:543"	"308"	989	998	"gene_hgnc_entity"	"27168755"
"6090"	"necrosis"	"necrosis"	"necrosis"	"D009336"	"D009336"	1055	1063	"hallmark"	"27168755"
"6091"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	1067	1072	"cancer_type_entity_cell"	"27168755"
"6092"	"phenolics"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1192	1201	"chemical_entity_p"	"27168755"
"6093"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1240	1250	"chemical_entity_p"	"27168755"
"6094"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	176	182	"cancer_type_entity_p"	"9381980"
"6095"	"PIP"	"PIP"	"PIP"	"HGNC:8993"	"5304"	279	282	"gene_hgnc_entity"	"9381980"
"6096"	"PLC"	"HSPG2"	"HSPG2"	"HGNC:5273"	"3339"	295	298	"gene_hgnc_entity"	"9381980"
"6097"	"hepatomas"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	348	357	"cancer_type_entity_p"	"9381980"
"6098"	"carcinomas PIP"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	368	382	"cancer_type_entity_p"	"9381980"
"6099"	"PLC"	"HSPG2"	"HSPG2"	"HGNC:5273"	"3339"	422	425	"gene_hgnc_entity"	"9381980"
"6100"	"hepatomas"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	610	619	"cancer_type_entity_p"	"9381980"
"6101"	"ovarian carcinomas"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	742	760	"cancer_type_entity_p"	"9381980"
"6102"	"breast carcinoma"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	846	862	"cancer_type_entity_p"	"9381980"
"6103"	"hepatoma"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	950	958	"cancer_type_entity_p"	"9381980"
"6104"	"PIP"	"pip"	"pip"	"1631"	"9609"	1091	1094	"gene_entity"	"9381980"
"6105"	"PLC"	"HSPG2"	"HSPG2"	"HGNC:5273"	"3339"	1201	1204	"gene_hgnc_entity"	"9381980"
"6106"	"PIP"	"PIP"	"PIP"	"HGNC:8993"	"5304"	1256	1259	"gene_hgnc_entity"	"9381980"
"6107"	"PLC"	"HSPG2"	"HSPG2"	"HGNC:5273"	"3339"	1406	1409	"gene_hgnc_entity"	"9381980"
"6108"	"PIP"	"PIP"	"PIP"	"HGNC:8993"	"5304"	1522	1525	"gene_hgnc_entity"	"9381980"
"6109"	"PLC"	"HSPG2"	"HSPG2"	"HGNC:5273"	"3339"	1587	1590	"gene_hgnc_entity"	"9381980"
"6110"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	2247	2256	"chemical_entity_p"	"9381980"
"6111"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	2261	2270	"chemical_entity_p"	"9381980"
"6112"	"PIP"	"PIP"	"PIP"	"HGNC:8993"	"5304"	2298	2301	"gene_hgnc_entity"	"9381980"
"6113"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	2394	2404	"chemical_entity_p"	"9381980"
"6114"	"hepatoma"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	2477	2485	"cancer_type_entity_p"	"9381980"
"6115"	"MDA-MB-435"	"Breast Cancer"	"mda-mb-435"	"484"	"D001943"	2517	2527	"cancer_type_entity_cell"	"9381980"
"6116"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	2535	2544	"chemical_entity_p"	"9381980"
"6117"	"c-myc"	"MYC"	"MYC"	"HGNC:7553"	"4609"	2578	2583	"gene_hgnc_entity"	"9381980"
"6118"	"Ki-ras"	"KRAS"	"KRAS"	"HGNC:6407"	"3845"	2588	2594	"gene_hgnc_entity"	"9381980"
"6119"	"Genistein"	"Genistein"	"Genistein"	"127"	"D019833"	2669	2678	"chemical_entity_p"	"9381980"
"6120"	"Genistein"	"Genistein"	"Genistein"	"127"	"D019833"	2747	2756	"chemical_entity_p"	"9381980"
"6121"	"carcinoma"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	2810	2819	"cancer_type_entity_p"	"9381980"
"6122"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	2856	2865	"chemical_entity_p"	"9381980"
"6123"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	2870	2879	"chemical_entity_p"	"9381980"
"6124"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	3002	3011	"chemical_entity_p"	"9381980"
"6125"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	3016	3025	"chemical_entity_p"	"9381980"
"6126"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	3167	3176	"chemical_entity_p"	"9381980"
"6127"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	3181	3190	"chemical_entity_p"	"9381980"
"6128"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	0	5	"gene_hgnc_entity"	"29278689"
"6129"	"colorectal and pancreatic cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	47	79	"cancer_type_entity_p"	"29278689"
"6130"	"TRAIL-R2"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	109	117	"gene_hgnc_entity"	"29278689"
"6131"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	118	121	"gene_hgnc_entity"	"29278689"
"6132"	"Tumor necrosis factor-related apoptosis-inducing ligand"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	132	187	"gene_hgnc_entity"	"29278689"
"6133"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	189	194	"gene_hgnc_entity"	"29278689"
"6134"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	260	266	"cancer_type_entity_p"	"29278689"
"6135"	"TRAIL-R1"	"TNFRSF10A"	"TNFRSF10A"	"HGNC:11904"	"8797"	323	331	"gene_hgnc_entity"	"29278689"
"6136"	"DR4"	"TNFRSF10A"	"TNFRSF10A"	"HGNC:11904"	"8797"	333	336	"gene_hgnc_entity"	"29278689"
"6137"	"TRAIL-R2"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	342	350	"gene_hgnc_entity"	"29278689"
"6138"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	352	355	"gene_hgnc_entity"	"29278689"
"6139"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	358	363	"gene_hgnc_entity"	"29278689"
"6140"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	578	583	"gene_hgnc_entity"	"29278689"
"6141"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	639	644	"gene_hgnc_entity"	"29278689"
"6142"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	741	746	"gene_hgnc_entity"	"29278689"
"6143"	"DR4"	"TNFRSF10A"	"TNFRSF10A"	"HGNC:11904"	"8797"	777	780	"gene_hgnc_entity"	"29278689"
"6144"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	784	787	"gene_hgnc_entity"	"29278689"
"6145"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	907	912	"gene_hgnc_entity"	"29278689"
"6146"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	958	963	"gene_hgnc_entity"	"29278689"
"6147"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	985	990	"cancer_type_entity_cell"	"29278689"
"6148"	"PANC-1"	"Pancreatic Cancer"	"panc-1"	"507"	"D010190"	1019	1025	"cancer_type_entity_cell"	"29278689"
"6149"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1026	1032	"cancer_type_entity_p"	"29278689"
"6150"	"caspase-8"	"CASP8"	"CASP8"	"HGNC:1509"	"841"	1067	1076	"gene_hgnc_entity"	"29278689"
"6151"	"DR4"	"TNFRSF10A"	"TNFRSF10A"	"HGNC:11904"	"8797"	1117	1120	"gene_hgnc_entity"	"29278689"
"6152"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	1126	1129	"gene_hgnc_entity"	"29278689"
"6153"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	1151	1156	"gene_hgnc_entity"	"29278689"
"6154"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	1209	1214	"gene_hgnc_entity"	"29278689"
"6155"	"ABT-737"	"ABT-737"	"ABT-737"	"871"	"C501332"	1222	1229	"chemical_entity_p"	"29278689"
"6156"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	1333	1336	"gene_hgnc_entity"	"29278689"
"6157"	"DR4"	"TNFRSF10A"	"TNFRSF10A"	"HGNC:11904"	"8797"	1380	1383	"gene_hgnc_entity"	"29278689"
"6158"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	1387	1390	"gene_hgnc_entity"	"29278689"
"6159"	"HT-29"	"Colon Cancer"	"ht-29"	"494"	"D003110"	1404	1409	"cancer_type_entity_cell"	"29278689"
"6160"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	1459	1462	"gene_hgnc_entity"	"29278689"
"6161"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	1466	1471	"gene_hgnc_entity"	"29278689"
"6162"	"DR4"	"TNFRSF10A"	"TNFRSF10A"	"HGNC:11904"	"8797"	1571	1574	"gene_hgnc_entity"	"29278689"
"6163"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	1579	1582	"gene_hgnc_entity"	"29278689"
"6164"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	1727	1730	"gene_hgnc_entity"	"29278689"
"6165"	"DR4"	"TNFRSF10A"	"TNFRSF10A"	"HGNC:11904"	"8797"	1905	1908	"gene_hgnc_entity"	"29278689"
"6166"	"DR5"	"TNFRSF10B"	"TNFRSF10B"	"HGNC:11905"	"8795"	1910	1913	"gene_hgnc_entity"	"29278689"
"6167"	"colorectal and pancreatic cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1936	1968	"cancer_type_entity_p"	"29278689"
"6168"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	5	16	"chemical_entity_p"	"24836925"
"6169"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	66	70	"cancer_type_entity_cell"	"24836925"
"6170"	"COX-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	139	144	"gene_hgnc_entity"	"24836925"
"6171"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	240	255	"cancer_type_entity_p"	"24836925"
