"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"7591"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1272	1281	"chemical_entity_p"	"23617249"
"7592"	"Silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1423	1432	"chemical_entity_p"	"23617249"
"7593"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1492	1498	"cancer_type_entity_p"	"23617249"
"7594"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1525	1530	"cancer_type_entity_p"	"23617249"
"7595"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1553	1565	"hallmark"	"23617249"
"7596"	"Silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1588	1597	"chemical_entity_p"	"23617249"
"7597"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1783	1788	"cancer_type_entity_p"	"23617249"
"7598"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1869	1874	"cancer_type_entity_p"	"23617249"
"7599"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1940	1946	"cancer_type_entity_p"	"23617249"
"7600"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	361	366	"cancer_type_entity_p"	"15553171"
"7601"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	511	516	"cancer_type_entity_p"	"15553171"
"7602"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	698	703	"cancer_type_entity_p"	"15553171"
"7603"	"pentachlorophenol"	"Pentachlorophenol"	"Pentachlorophenol"	"19"	"D010416"	1156	1173	"chemical_entity_p"	"15553171"
"7604"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1220	1225	"cancer_type_entity_p"	"15553171"
"7605"	"glioma"	"Glioma"	"Glioma"	"607"	"D005910"	62	68	"cancer_type_entity_p"	"27494880"
"7606"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	78	83	"gene_hgnc_entity"	"27494880"
"7607"	"glioblastoma"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	180	192	"cancer_type_entity_p"	"27494880"
"7608"	"GBM"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	194	197	"cancer_type_entity_p"	"27494880"
"7609"	"GBM"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	333	336	"cancer_type_entity_p"	"27494880"
"7610"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	417	423	"cancer_type_entity_p"	"27494880"
"7611"	"GBM"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	970	973	"cancer_type_entity_p"	"27494880"
"7612"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	1065	1070	"gene_hgnc_entity"	"27494880"
"7613"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	1189	1194	"gene_hgnc_entity"	"27494880"
"7614"	"GBM"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	1270	1273	"cancer_type_entity_p"	"27494880"
"7615"	"TRAIL"	"TNFSF10"	"TNFSF10"	"HGNC:11925"	"8743"	1315	1320	"gene_hgnc_entity"	"27494880"
"7616"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	1352	1357	"gene_hgnc_entity"	"27494880"
"7617"	"Bcl-xL"	"BCL2L1"	"BCL2L1"	"HGNC:992"	"598"	1358	1364	"gene_hgnc_entity"	"27494880"
"7618"	"ABT-737"	"ABT-737"	"ABT-737"	"871"	"C501332"	1379	1386	"chemical_entity_p"	"27494880"
"7619"	"GBM"	"Glioblastoma"	"Glioblastoma"	"603"	"D005909"	1500	1503	"cancer_type_entity_p"	"27494880"
"7620"	"nuclear factor-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	25	47	"gene_hgnc_entity"	"17355113"
"7621"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	52	58	"cancer_type_entity_p"	"17355113"
"7622"	"nuclear factor-kappa B"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	83	105	"gene_hgnc_entity"	"17355113"
"7623"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	107	116	"gene_hgnc_entity"	"17355113"
"7624"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	189	198	"gene_hgnc_entity"	"17355113"
"7625"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	379	388	"gene_hgnc_entity"	"17355113"
"7626"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	396	405	"gene_hgnc_entity"	"17355113"
"7627"	"IKKbeta"	"IKBKB"	"IKBKB"	"HGNC:5960"	"3551"	696	703	"gene_hgnc_entity"	"17355113"
"7628"	"p52"	"NFKB2"	"NFKB2"	"HGNC:7795"	"4791"	785	788	"gene_hgnc_entity"	"17355113"
"7629"	"RelB"	"RELB"	"RELB"	"HGNC:9956"	"5971"	789	793	"gene_hgnc_entity"	"17355113"
"7630"	"RelB"	"RELB"	"RELB"	"HGNC:9956"	"5971"	912	916	"gene_hgnc_entity"	"17355113"
"7631"	"tumour necrosis"	"Cancers"	"Cancers"	"10007"	"D009369"	987	1002	"cancer_type_entity_p"	"17355113"
"7632"	"IKKalpha"	"CHUK"	"CHUK"	"HGNC:1974"	"1147"	1059	1067	"gene_hgnc_entity"	"17355113"
"7633"	"NIK"	"MAP3K14"	"MAP3K14"	"HGNC:6853"	"9020"	1102	1105	"gene_hgnc_entity"	"17355113"
"7634"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1162	1171	"gene_hgnc_entity"	"17355113"
"7635"	"tumour"	"Cancers"	"Cancers"	"10007"	"D009369"	1279	1285	"cancer_type_entity_p"	"17355113"
"7636"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1361	1370	"gene_hgnc_entity"	"17355113"
"7637"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	1430	1437	"chemical_entity_p"	"17355113"
"7638"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1486	1495	"gene_hgnc_entity"	"17355113"
"7639"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1597	1606	"gene_hgnc_entity"	"17355113"
"7640"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	1650	1657	"cancer_type_entity_p"	"17355113"
"7641"	"NF-kappaB"	"NFKB1"	"NFKB1"	"HGNC:7794"	"4790"	1695	1704	"gene_hgnc_entity"	"17355113"
"7642"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1708	1714	"cancer_type_entity_p"	"17355113"
"7643"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	393	405	"hallmark"	"24836304"
"7644"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	410	416	"cancer_type_entity_p"	"24836304"
"7645"	"tumour"	"Cancers"	"Cancers"	"10007"	"D009369"	547	553	"cancer_type_entity_p"	"24836304"
"7646"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	827	835	"chemical_entity_p"	"24836304"
"7647"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	927	935	"chemical_entity_p"	"24836304"
"7648"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	60	68	"chemical_entity_p"	"23285282"
"7649"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	117	125	"chemical_entity_p"	"23285282"
"7650"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	321	329	"chemical_entity_p"	"23285282"
"7651"	"vascular endothelial growth factor"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	980	1014	"gene_hgnc_entity"	"23285282"
"7652"	"VEGF"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	1016	1020	"gene_hgnc_entity"	"23285282"
"7653"	"tumor necrosis factor"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1023	1044	"gene_hgnc_entity"	"23285282"
"7654"	"TNF"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1046	1049	"gene_hgnc_entity"	"23285282"
"7655"	"monocyte chemotactic protein (MCP)-1"	"CCL2"	"CCL2"	"HGNC:10618"	"6347"	1054	1090	"gene_hgnc_entity"	"23285282"
"7656"	"intercellular adhesion molecule (ICAM)-1"	"ICAM1"	"ICAM1"	"HGNC:5344"	"3383"	1096	1136	"gene_hgnc_entity"	"23285282"
"7657"	"VEGF"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	1205	1209	"gene_hgnc_entity"	"23285282"
"7658"	"hypoxia-inducible factor (HIF)-1a"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	1311	1344	"gene_hgnc_entity"	"23285282"
"7659"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1409	1417	"chemical_entity_p"	"23285282"
"7660"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1525	1533	"chemical_entity_p"	"23285282"
"7661"	"VEGF"	"VEGFA"	"VEGFA"	"HGNC:12680"	"7422"	1667	1671	"gene_hgnc_entity"	"23285282"
"7662"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1766	1774	"chemical_entity_p"	"23285282"
"7663"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1795	1803	"chemical_entity_p"	"23285282"
"7664"	"TNF-a"	"TNF"	"TNF"	"HGNC:11892"	"7124"	1840	1845	"gene_hgnc_entity"	"23285282"
"7665"	"MCP-1"	"CCL2"	"CCL2"	"HGNC:10618"	"6347"	1856	1861	"gene_hgnc_entity"	"23285282"
"7666"	"ICAM-1"	"ICAM1"	"ICAM1"	"HGNC:5344"	"3383"	1875	1881	"gene_hgnc_entity"	"23285282"
"7667"	"HIF-1a"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	1982	1988	"gene_hgnc_entity"	"23285282"
"7668"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	2011	2019	"chemical_entity_p"	"23285282"
"7669"	"HIF-1a"	"HIF1A"	"HIF1A"	"HGNC:4910"	"3091"	2144	2150	"gene_hgnc_entity"	"23285282"
"7670"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	2335	2343	"chemical_entity_p"	"23285282"
"7671"	"Flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	0	10	"chemical_entity_p"	"12678721"
"7672"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	109	115	"cancer_type_entity_p"	"12678721"
"7673"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	242	252	"chemical_entity_p"	"12678721"
"7674"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	523	529	"cancer_type_entity_p"	"12678721"
"7675"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	537	547	"chemical_entity_p"	"12678721"
"7676"	"flavone"	"Flavones"	"flavone"	"113"	"D047309"	570	577	"chemical_entity_e"	"12678721"
"7677"	"flavopiridol"	"alvocidib"	"alvocidib"	"4634"	"C077990"	579	591	"chemical_entity_p"	"12678721"
"7678"	"isoflavonoid"	"Rotenone"	"Rotenone"	"129"	"D012402"	601	613	"chemical_entity_p"	"12678721"
"7679"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	615	624	"chemical_entity_p"	"12678721"
"7680"	"catechin epigallocatechin gallate"	"catechin gallate"	"catechin gallate"	"5614"	"C417939"	634	667	"chemical_entity_p"	"12678721"
"7681"	"flavonol"	"Flavonols"	"Flavonols"	"120"	"D044948"	691	699	"chemical_entity_p"	"12678721"
"7682"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	701	710	"chemical_entity_p"	"12678721"
"7683"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	865	875	"chemical_entity_p"	"12678721"
"7684"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1143	1152	"chemical_entity_p"	"12678721"
"7685"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1245	1255	"chemical_entity_p"	"12678721"
"7686"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1392	1398	"cancer_type_entity_p"	"12678721"
"7687"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1526	1536	"chemical_entity_p"	"12678721"
"7688"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1570	1576	"cancer_type_entity_p"	"12678721"
"7689"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1604	1614	"chemical_entity_p"	"12678721"
"7690"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1659	1665	"cancer_type_entity_p"	"12678721"
"7691"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1681	1687	"cancer_type_entity_p"	"12678721"
"7692"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1894	1904	"chemical_entity_p"	"12678721"
"7693"	"tannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	21	28	"chemical_entity_p"	"2413172"
"7694"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	63	68	"cancer_type_entity_p"	"2413172"
"7695"	"tannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	88	95	"chemical_entity_p"	"2413172"
"7696"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	186	191	"cancer_type_entity_p"	"2413172"
"7697"	"tannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	212	219	"chemical_entity_p"	"2413172"
"7698"	"gallotannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	433	445	"chemical_entity_p"	"2413172"
"7699"	"tannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	725	732	"chemical_entity_p"	"2413172"
"7700"	"tannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	859	866	"chemical_entity_p"	"2413172"
"7701"	"7-(4″-hydroxy-3″-methoxyphenyl)-1-phenyl heptan-3-one"	"1-(3,5-dihydroxyphenyl)heptan-1-one"	"1-(3,5-dihydroxyphenyl)heptan-1-one"	"1088"	"C548526"	388	441	"chemical_entity_p"	"26927613"
"7702"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1034	1040	"cancer_type_entity_p"	"26927613"
"7703"	"THP-1"	"GLI2"	"GLI2"	"HGNC:4318"	"2736"	1052	1057	"gene_hgnc_entity"	"26927613"
"7704"	"Panc-1"	"Pancreatic Cancer"	"panc-1"	"507"	"D010190"	1059	1065	"cancer_type_entity_cell"	"26927613"
"7705"	"A549"	"Lung Cancer"	"a-549"	"8865"	"D008175"	1070	1074	"cancer_type_entity_cell"	"26927613"
"7706"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	141	147	"cancer_type_entity_p"	"27634207"
"7707"	"epigallocatechin-3-gallate"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	308	334	"chemical_entity_p"	"27634207"
"7708"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	336	340	"chemical_entity_p"	"27634207"
"7709"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	456	460	"chemical_entity_p"	"27634207"
"7710"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	772	776	"chemical_entity_p"	"27634207"
"7711"	"inflammatory diseases"	"inflammatory diseases"	"inflammatory diseases"	"D007249"	"D007249"	813	834	"hallmark"	"27634207"
"7712"	"catechins"	"Catechin"	"Catechin"	"109"	"D002392"	1082	1091	"chemical_entity_p"	"27634207"
"7713"	"inflammatory diseases"	"inflammatory diseases"	"inflammatory diseases"	"D007249"	"D007249"	1100	1121	"hallmark"	"27634207"
"7714"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1217	1221	"chemical_entity_p"	"27634207"
"7715"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1341	1345	"chemical_entity_p"	"27634207"
"7716"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1492	1496	"chemical_entity_p"	"27634207"
"7717"	"inflammatory disease"	"inflammatory disease"	"inflammatory disease"	"D007249"	"D007249"	1628	1648	"hallmark"	"27634207"
"7718"	"EGCG"	"epigallocatechin gallate"	"epigallocatechin gallate"	"5606"	"C045651"	1664	1668	"chemical_entity_p"	"27634207"
"7719"	"Triclosan"	"Triclosan"	"Triclosan"	"92"	"D014260"	0	9	"chemical_entity_p"	"27722057"
"7720"	"Triclosan"	"Triclosan"	"Triclosan"	"92"	"D014260"	69	78	"chemical_entity_p"	"27722057"
"7721"	"TCS"	"Triclosan"	"Triclosan"	"92"	"D014260"	80	83	"chemical_entity_p"	"27722057"
"7722"	"TCS"	"Triclosan"	"Triclosan"	"92"	"D014260"	516	519	"chemical_entity_p"	"27722057"
"7723"	"TCS"	"Triclosan"	"Triclosan"	"92"	"D014260"	742	745	"chemical_entity_p"	"27722057"
"7724"	"TCS"	"Triclosan"	"Triclosan"	"92"	"D014260"	957	960	"chemical_entity_p"	"27722057"
"7725"	"carcinogenic"	"carcinogenic"	"carcinogenic"	"D063646"	"D063646"	980	992	"hallmark"	"27722057"
"7726"	"TCS"	"Triclosan"	"Triclosan"	"92"	"D014260"	1157	1160	"chemical_entity_p"	"27722057"
"7727"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1236	1242	"cancer_type_entity_p"	"27722057"
"7728"	"TCS"	"Triclosan"	"Triclosan"	"92"	"D014260"	1310	1313	"chemical_entity_p"	"27722057"
"7729"	"carcinogenic"	"carcinogenic"	"carcinogenic"	"D063646"	"D063646"	1499	1511	"hallmark"	"27722057"
"7730"	"chlorophenols"	"Chlorophenols"	"Chlorophenols"	"16"	"D002733"	1532	1545	"chemical_entity_p"	"27722057"
"7731"	"TCS"	"Triclosan"	"Triclosan"	"92"	"D014260"	1658	1661	"chemical_entity_p"	"27722057"
"7732"	"Ovarian Cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	61	75	"cancer_type_entity_p"	"27198989"
"7733"	"Luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	102	110	"chemical_entity_p"	"27198989"
"7734"	"Ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	112	126	"cancer_type_entity_p"	"27198989"
"7735"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	172	179	"cancer_type_entity_p"	"27198989"
"7736"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	436	444	"chemical_entity_p"	"27198989"
"7737"	"E-cadherin"	"CDH1"	"CDH1"	"HGNC:1748"	"999"	721	731	"gene_hgnc_entity"	"27198989"
"7738"	"Vimentin"	"VIM"	"VIM"	"HGNC:12692"	"7431"	777	785	"gene_hgnc_entity"	"27198989"
"7739"	"N-cadherin"	"CDH2"	"CDH2"	"HGNC:1759"	"1000"	790	800	"gene_hgnc_entity"	"27198989"
"7740"	"Snail"	"SNAI1"	"SNAI1"	"HGNC:11128"	"6615"	889	894	"gene_hgnc_entity"	"27198989"
"7741"	"Slug"	"SNAI2"	"SNAI2"	"HGNC:11094"	"6591"	896	900	"gene_hgnc_entity"	"27198989"
"7742"	"Twist1"	"TWIST1"	"TWIST1"	"HGNC:12428"	"7291"	906	912	"gene_hgnc_entity"	"27198989"
"7743"	"Twist1"	"TWIST1"	"TWIST1"	"HGNC:12428"	"7291"	950	956	"gene_hgnc_entity"	"27198989"
"7744"	"Luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	992	1000	"chemical_entity_p"	"27198989"
"7745"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	1103	1111	"chemical_entity_p"	"27198989"
"7746"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	1299	1307	"chemical_entity_p"	"27198989"
"7747"	"FAK"	"PTK2"	"PTK2"	"HGNC:9611"	"5747"	1500	1503	"gene_hgnc_entity"	"27198989"
"7748"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	1508	1511	"gene_hgnc_entity"	"27198989"
"7749"	"p65"	"RELA"	"RELA"	"HGNC:9955"	"5970"	1556	1559	"gene_hgnc_entity"	"27198989"
"7750"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	1673	1681	"chemical_entity_p"	"27198989"
"7751"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	0	9	"chemical_entity_p"	"26267064"
"7752"	"HMGB1"	"hmgb1"	"hmgb1"	"7182"	"40623"	66	71	"gene_entity"	"26267064"
"7753"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	155	164	"chemical_entity_p"	"26267064"
"7754"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	165	174	"chemical_entity_p"	"26267064"
"7755"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	232	241	"chemical_entity_p"	"26267064"
"7756"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	367	376	"chemical_entity_p"	"26267064"
"7757"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	467	476	"chemical_entity_p"	"26267064"
"7758"	"interleukin-4"	"interleukin-4"	"interleukin-4"	"7622"	"43310"	726	739	"gene_entity"	"26267064"
"7759"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	741	750	"chemical_entity_p"	"26267064"
"7760"	"HMGB1"	"hmgb1"	"hmgb1"	"7182"	"40623"	826	831	"gene_entity"	"26267064"
"7761"	"TLR-4"	"tlr-4"	"tlr-4"	"16677"	"94631"	868	873	"gene_entity"	"26267064"
"7762"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	925	934	"chemical_entity_p"	"26267064"
"7763"	"p65"	"p65"	"p65"	"13597"	"77172"	1108	1111	"gene_entity"	"26267064"
"7764"	"quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	1144	1153	"chemical_entity_p"	"26267064"
"7765"	"HMGB1"	"hmgb1"	"hmgb1"	"7182"	"40623"	1222	1227	"gene_entity"	"26267064"
"7766"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	0	8	"chemical_entity_p"	"22335582"
"7767"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	58	65	"cancer_type_entity_p"	"22335582"
"7768"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	175	182	"cancer_type_entity_p"	"22335582"
"7769"	"colorectal"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	194	204	"cancer_type_entity_p"	"22335582"
"7770"	"melanoma"	"Melanoma"	"Melanoma"	"521"	"D008545"	259	267	"cancer_type_entity_p"	"22335582"
"7771"	"multiple myeloma"	"Multiple Myeloma"	"Multiple Myeloma"	"587"	"D009101"	269	285	"cancer_type_entity_p"	"22335582"
"7772"	"leukemia"	"Leukemia"	"Leukemia"	"559"	"D007938"	287	295	"cancer_type_entity_p"	"22335582"
"7773"	"lymphoma and prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	297	325	"cancer_type_entity_p"	"22335582"
"7774"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	365	372	"cancer_type_entity_p"	"22335582"
"7775"	"insulin"	"INS"	"INS"	"HGNC:6081"	"3630"	394	401	"gene_hgnc_entity"	"22335582"
"7776"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	616	624	"chemical_entity_p"	"22335582"
"7777"	"diferuloylmethane"	"Curcumin"	"Curcumin"	"8"	"D003474"	626	643	"chemical_entity_p"	"22335582"
"7778"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	748	754	"cancer_type_entity_p"	"22335582"
"7779"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	769	777	"chemical_entity_p"	"22335582"
"7780"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	852	860	"chemical_entity_p"	"22335582"
"7781"	"insulin"	"INS"	"INS"	"HGNC:6081"	"3630"	911	918	"gene_hgnc_entity"	"22335582"
"7782"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	997	1004	"cancer_type_entity_p"	"22335582"
"7783"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1088	1096	"chemical_entity_p"	"22335582"
"7784"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	1231	1238	"cancer_type_entity_p"	"22335582"
"7785"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1085	1090	"cancer_type_entity_p"	"28720517"
"7786"	"phenolic acids"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	278	292	"chemical_entity_p"	"27981754"
"7787"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	294	304	"chemical_entity_p"	"27981754"
"7788"	"melanoma HTB-140"	"Melanoma"	"Melanoma"	"521"	"D008545"	501	517	"cancer_type_entity_p"	"27981754"
"7789"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	529	544	"cancer_type_entity_p"	"27981754"
"7790"	"DU-145"	"Prostate Cancer"	"du-145"	"527"	"D011471"	545	551	"cancer_type_entity_cell"	"27981754"
"7791"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	556	560	"cancer_type_entity_cell"	"27981754"
"7792"	"hepatocellular carcinoma"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	562	586	"cancer_type_entity_p"	"27981754"
"7793"	"Hep G2"	"Liver Cancer"	"hep g2"	"506"	"D008113"	587	593	"cancer_type_entity_cell"	"27981754"
"7794"	"4-hydroxybenzoic"	"4-hydroxybenzoic acid"	"4-hydroxybenzoic acid"	"2574"	"C038193"	710	726	"chemical_entity_p"	"27981754"
"7795"	"vanillic acids"	"Vanillic Acid"	"Vanillic Acid"	"89"	"D014641"	728	742	"chemical_entity_p"	"27981754"
"7796"	"apigenin 7-O-glucoside"	"apigetrin"	"apigetrin"	"7141"	"C057792"	744	766	"chemical_entity_p"	"27981754"
"7797"	"luteolin 7-O-glucoside"	"luteolin-7-O-glucoside"	"luteolin-7-O-glucoside"	"6819"	"C529813"	768	790	"chemical_entity_p"	"27981754"
"7798"	"rutin"	"Rutin"	"Rutin"	"123"	"D012431"	796	801	"chemical_entity_p"	"27981754"
"7799"	"(E)-anethole"	"anethole"	"anethole"	"3489"	"C006578"	896	908	"chemical_entity_p"	"27981754"
"7800"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	1239	1243	"cancer_type_entity_cell"	"27981754"
"7801"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1629	1635	"cancer_type_entity_p"	"27981754"
"7802"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	553	559	"cancer_type_entity_p"	"26585026"
"7803"	"lasiodiplodin"	"lasiodiplodin"	"lasiodiplodin"	"4306"	"C417552"	251	264	"chemical_entity_p"	"21480509"
"7804"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	533	547	"cancer_type_entity_p"	"21480509"
"7805"	"liver cancer"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	72	84	"cancer_type_entity_p"	"21466434"
