"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"7466"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	881	885	"gene_entity"	"27314522"
"7467"	"p38MAPK"	"p38-mapk"	"p38-mapk"	"9297"	"52862"	998	1005	"gene_entity"	"27314522"
"7468"	"JNK"	"jnk"	"jnk"	"9288"	"52774"	1033	1036	"gene_entity"	"27314522"
"7469"	"ERK"	"erk"	"erk"	"9282"	"52718"	1277	1280	"gene_entity"	"27314522"
"7470"	"TLR4"	"tlr4"	"tlr4"	"16677"	"94627"	1364	1368	"gene_entity"	"27314522"
"7471"	"JNK"	"jnk"	"jnk"	"9288"	"52774"	1390	1393	"gene_entity"	"27314522"
"7472"	"p38MAPK"	"p38-mapk"	"p38-mapk"	"9297"	"52862"	1398	1405	"gene_entity"	"27314522"
"7473"	"inflammatory diseases"	"inflammatory diseases"	"inflammatory diseases"	"D007249"	"D007249"	1480	1501	"hallmark"	"27314522"
"7474"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	10	18	"chemical_entity_p"	"21796577"
"7475"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	107	122	"cancer_type_entity_p"	"21796577"
"7476"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	140	148	"chemical_entity_p"	"21796577"
"7477"	"baeomycesic acid"	"baeomycesic acid"	"baeomycesic acid"	"4219"	"C496299"	265	281	"chemical_entity_p"	"21796577"
"7478"	"β-orcinol"	"orcinol"	"orcinol"	"4135"	"C005282"	287	296	"chemical_entity_p"	"21796577"
"7479"	"β-resorcylic acid"	"beta-resorcylic acid"	"beta-resorcylic acid"	"2168"	"C017704"	302	319	"chemical_entity_p"	"21796577"
"7480"	"ethyl orsellinate"	"methyl orsellinate"	"methyl orsellinate"	"4203"	"C472106"	325	342	"chemical_entity_p"	"21796577"
"7481"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	616	631	"cancer_type_entity_p"	"21796577"
"7482"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	1	5	"gene_hgnc_entity"	"19403417"
"7483"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	61	74	"cancer_type_entity_p"	"19403417"
"7484"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	120	124	"gene_hgnc_entity"	"19403417"
"7485"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	159	172	"cancer_type_entity_p"	"19403417"
"7486"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	201	214	"cancer_type_entity_p"	"19403417"
"7487"	"Trizol"	"trizol"	"trizol"	"704"	"C411644"	279	285	"chemical_entity_p"	"19403417"
"7488"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	350	354	"gene_hgnc_entity"	"19403417"
"7489"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	479	483	"gene_hgnc_entity"	"19403417"
"7490"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	514	527	"cancer_type_entity_p"	"19403417"
"7491"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	628	641	"cancer_type_entity_p"	"19403417"
"7492"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	679	683	"gene_hgnc_entity"	"19403417"
"7493"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	780	784	"gene_hgnc_entity"	"19403417"
"7494"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	814	827	"cancer_type_entity_p"	"19403417"
"7495"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	905	909	"gene_hgnc_entity"	"19403417"
"7496"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	1001	1005	"gene_hgnc_entity"	"19403417"
"7497"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1034	1047	"cancer_type_entity_p"	"19403417"
"7498"	"Tbx3"	"TBX3"	"TBX3"	"HGNC:11602"	"6926"	1095	1099	"gene_hgnc_entity"	"19403417"
"7499"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1168	1181	"cancer_type_entity_p"	"19403417"
"7500"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1267	1273	"cancer_type_entity_p"	"26697898"
"7501"	"curvularin macrolides"	"curvularin"	"curvularin"	"4297"	"C013455"	28	49	"chemical_entity_p"	"24195466"
"7502"	"curvularin"	"curvularin"	"curvularin"	"4297"	"C013455"	230	240	"chemical_entity_p"	"24195466"
"7503"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	680	685	"cancer_type_entity_p"	"24195466"
"7504"	"curvularin"	"curvularin"	"curvularin"	"4297"	"C013455"	807	817	"chemical_entity_p"	"24195466"
"7505"	"Silibinin"	"silybin"	"silybin"	"7235"	"C440975"	0	9	"chemical_entity_p"	"20628792"
"7506"	"colon carcinoma"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	67	82	"cancer_type_entity_p"	"20628792"
"7507"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	206	215	"chemical_entity_p"	"20628792"
"7508"	"colorectal cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	224	241	"cancer_type_entity_p"	"20628792"
"7509"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	243	246	"cancer_type_entity_p"	"20628792"
"7510"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	288	291	"cancer_type_entity_p"	"20628792"
"7511"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	323	326	"cancer_type_entity_p"	"20628792"
"7512"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	465	468	"cancer_type_entity_p"	"20628792"
"7513"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	541	550	"chemical_entity_p"	"20628792"
"7514"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	658	663	"cancer_type_entity_p"	"20628792"
"7515"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	716	725	"chemical_entity_p"	"20628792"
"7516"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	761	770	"chemical_entity_p"	"20628792"
"7517"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	845	851	"cancer_type_entity_p"	"20628792"
"7518"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	858	863	"cancer_type_entity_p"	"20628792"
"7519"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	916	925	"chemical_entity_p"	"20628792"
"7520"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	975	984	"chemical_entity_p"	"20628792"
"7521"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1089	1098	"chemical_entity_p"	"20628792"
"7522"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1208	1217	"chemical_entity_p"	"20628792"
"7523"	"Silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1294	1303	"chemical_entity_p"	"20628792"
"7524"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1350	1353	"cancer_type_entity_p"	"20628792"
"7525"	"silibinin"	"silybin"	"silybin"	"7235"	"C440975"	1520	1529	"chemical_entity_p"	"20628792"
"7526"	"CRC"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1561	1564	"cancer_type_entity_p"	"20628792"
"7527"	"liver tumor"	"Liver Cancer"	"Liver Cancer"	"506"	"D008113"	18	29	"cancer_type_entity_p"	"22687991"
"7528"	"β-naphthoflavone"	"beta-Naphthoflavone"	"beta-Naphthoflavone"	"107"	"D019324"	50	66	"chemical_entity_p"	"22687991"
"7529"	"β-Naphthoflavone"	"beta-Naphthoflavone"	"beta-Naphthoflavone"	"107"	"D019324"	111	127	"chemical_entity_p"	"22687991"
"7530"	"hepatocellular tumor"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	147	167	"cancer_type_entity_p"	"22687991"
"7531"	"carcinogenesis"	"carcinogenesis"	"carcinogenesis"	"D063646"	"D063646"	373	387	"hallmark"	"22687991"
"7532"	"hepatocarcinogenesis"	"hepatocarcinogenesis"	"hepatocarcinogenesis"	"D063646"	"D063646"	596	616	"hallmark"	"22687991"
"7533"	"Cyp1a1"	"cyp1a1"	"cyp1a1"	"3949"	"22268"	913	919	"gene_entity"	"22687991"
"7534"	"Cyp1a2"	"cyp1a2"	"cyp1a2"	"3950"	"22278"	921	927	"gene_entity"	"22687991"
"7535"	"Cyp1b1"	"cyp1b1"	"cyp1b1"	"3951"	"22284"	929	935	"gene_entity"	"22687991"
"7536"	"Nqo1"	"nqo1"	"nqo1"	"10807"	"61830"	940	944	"gene_entity"	"22687991"
"7537"	"Ugt1a6"	"ugt1a6"	"ugt1a6"	"19260"	"107655"	1012	1018	"gene_entity"	"22687991"
"7538"	"Akr7a3"	"akr7a3"	"akr7a3"	"525"	"3216"	1020	1026	"gene_entity"	"22687991"
"7539"	"Gstm1"	"gstm1"	"gstm1"	"6767"	"38252"	1031	1036	"gene_entity"	"22687991"
"7540"	"Gpx2"	"gpx2"	"gpx2"	"6661"	"37663"	1101	1105	"gene_entity"	"22687991"
"7541"	"Ccl2"	"ccl2"	"ccl2"	"2521"	"13814"	1240	1244	"gene_entity"	"22687991"
"7542"	"Mmp12"	"mmp12"	"mmp12"	"9715"	"55297"	1246	1251	"gene_entity"	"22687991"
"7543"	"Serpine1"	"serpine1"	"serpine1"	"14570"	"82808"	1253	1261	"gene_entity"	"22687991"
"7544"	"Cox-2"	"cox-2"	"cox-2"	"13109"	"74449"	1266	1271	"gene_entity"	"22687991"
"7545"	"cyclooxygenase-2"	"cyclooxygenase-2"	"cyclooxygenase-2"	"13109"	"74450"	1359	1375	"gene_entity"	"22687991"
"7546"	"COX-2"	"cox-2"	"cox-2"	"13109"	"74449"	1377	1382	"gene_entity"	"22687991"
"7547"	"liver tumor"	"Liver Cancer"	"Liver Cancer"	"506"	"D008113"	1497	1508	"cancer_type_entity_p"	"22687991"
"7548"	"COX-2"	"cox-2"	"cox-2"	"13109"	"74449"	1569	1574	"gene_entity"	"22687991"
"7549"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	1639	1651	"hallmark"	"22687991"
"7550"	"liver tumor"	"Liver Cancer"	"Liver Cancer"	"506"	"D008113"	1671	1682	"cancer_type_entity_p"	"22687991"
"7551"	"tannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	370	377	"chemical_entity_p"	"24369850"
"7552"	"Mucic acid gallate"	"mucic acid 3-O-gallate"	"mucic acid 3-O-gallate"	"2426"	"C582750"	434	452	"chemical_entity_p"	"24369850"
"7553"	"mucic acid lactone gallate"	"mucic acid 3-O-gallate"	"mucic acid 3-O-gallate"	"2426"	"C582750"	454	480	"chemical_entity_p"	"24369850"
"7554"	"gallic acid"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	502	513	"chemical_entity_p"	"24369850"
"7555"	"galloyl-HHDP-glucose"	"6-O-galloylglucose"	"6-O-galloylglucose"	"2475"	"C087111"	549	569	"chemical_entity_p"	"24369850"
"7556"	"tannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	641	648	"chemical_entity_p"	"24369850"
"7557"	"tannins"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	680	687	"chemical_entity_p"	"24369850"
"7558"	"tannin"	"Hydrolyzable Tannins"	"Hydrolyzable Tannins"	"39"	"D047348"	773	779	"chemical_entity_p"	"24369850"
"7559"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1157	1163	"cancer_type_entity_p"	"24369850"
"7560"	"2,2-diphenyl-1-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	552	581	"chemical_entity_p"	"27748923"
"7561"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	583	587	"chemical_entity_p"	"27748923"
"7562"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	879	887	"cancer_type_entity_cell"	"27748923"
"7563"	"RAW264.7"	"Acute Monocytic Leukemia"	"raw264.7"	"568"	"D007948"	1223	1231	"cancer_type_entity_cell"	"27748923"
"7564"	"tumor necrosis"	"tumor necrosis"	"tumor necrosis"	"D009336"	"D009336"	1289	1303	"hallmark"	"27748923"
"7565"	"Gallic Acid"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	39	50	"chemical_entity_p"	"26151908"
"7566"	"Gallic acid"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	93	104	"chemical_entity_p"	"26151908"
"7567"	"HeLa"	"Cervical Cancer"	"hela"	"540"	"D002583"	266	270	"cancer_type_entity_cell"	"26151908"
"7568"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	36	45	"chemical_entity_p"	"18830978"
"7569"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	105	115	"chemical_entity_p"	"18830978"
"7570"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	212	222	"chemical_entity_p"	"18830978"
"7571"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	376	385	"chemical_entity_p"	"18830978"
"7572"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	877	883	"cancer_type_entity_p"	"18830978"
"7573"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	956	962	"cancer_type_entity_p"	"18830978"
"7574"	"phenols"	"Phenols"	"Phenols"	"1"	"D010636"	450	457	"chemical_entity_p"	"25105119"
"7575"	"flavonoids"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	483	493	"chemical_entity_p"	"25105119"
"7576"	"phenols"	"Phenols"	"Phenols"	"1"	"D010636"	574	581	"chemical_entity_p"	"25105119"
"7577"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	876	882	"cancer_type_entity_p"	"25105119"
"7578"	"PPARg"	"PPARG"	"PPARG"	"HGNC:9236"	"5468"	37	42	"gene_hgnc_entity"	"19884989"
"7579"	"gastrointestinal cancers"	"Gastrointestinal Neoplasms"	"Gastrointestinal Neoplasms"	"6579"	"D005770"	46	70	"cancer_type_entity_p"	"19884989"
"7580"	"PPARg"	"PPARG"	"PPARG"	"HGNC:9236"	"5468"	109	114	"gene_hgnc_entity"	"19884989"
"7581"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	147	159	"hallmark"	"19884989"
"7582"	"carcinogenesis"	"carcinogenesis"	"carcinogenesis"	"D063646"	"D063646"	216	230	"hallmark"	"19884989"
"7583"	"PPARg"	"PPARG"	"PPARG"	"HGNC:9236"	"5468"	237	242	"gene_hgnc_entity"	"19884989"
"7584"	"PPARg"	"PPARG"	"PPARG"	"HGNC:9236"	"5468"	343	348	"gene_hgnc_entity"	"19884989"
"7585"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	382	389	"cancer_type_entity_p"	"19884989"
"7586"	"PPARg"	"PPARG"	"PPARG"	"HGNC:9236"	"5468"	426	431	"gene_hgnc_entity"	"19884989"
"7587"	"gastrointestinal cancers"	"Gastrointestinal Neoplasms"	"Gastrointestinal Neoplasms"	"6579"	"D005770"	435	459	"cancer_type_entity_p"	"19884989"
"7588"	"colorectal cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	475	492	"cancer_type_entity_p"	"19884989"
"7589"	"PPARg"	"PPARG"	"PPARG"	"HGNC:9236"	"5468"	610	615	"gene_hgnc_entity"	"19884989"
"7590"	"Bezafibrate"	"Bezafibrate"	"Bezafibrate"	"77"	"D001629"	633	644	"chemical_entity_p"	"19884989"
"7591"	"gastrointestinal cancers"	"Gastrointestinal Neoplasms"	"Gastrointestinal Neoplasms"	"6579"	"D005770"	665	689	"cancer_type_entity_p"	"19884989"
"7592"	"PPARg"	"PPARG"	"PPARG"	"HGNC:9236"	"5468"	732	737	"gene_hgnc_entity"	"19884989"
"7593"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	750	756	"cancer_type_entity_p"	"19884989"
"7594"	"PPARg"	"PPARG"	"PPARG"	"HGNC:9236"	"5468"	856	861	"gene_hgnc_entity"	"19884989"
"7595"	"gastrointestinal cancers"	"Gastrointestinal Neoplasms"	"Gastrointestinal Neoplasms"	"6579"	"D005770"	865	889	"cancer_type_entity_p"	"19884989"
"7596"	"Caco-2"	"Colorectal Cancer"	"caco-2"	"15585"	"D015179"	135	141	"cancer_type_entity_cell"	"20455581"
"7597"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	238	244	"cancer_type_entity_p"	"20455581"
"7598"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	285	296	"chemical_entity_p"	"20455581"
"7599"	"polyphenol"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	326	336	"chemical_entity_p"	"20455581"
"7600"	"Caco-2"	"Colorectal Cancer"	"caco-2"	"15585"	"D015179"	601	607	"cancer_type_entity_cell"	"20455581"
"7601"	"Quercetin"	"Quercetin"	"Quercetin"	"122"	"D011794"	698	707	"chemical_entity_p"	"20455581"
"7602"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	601	614	"cancer_type_entity_p"	"28009521"
"7603"	"epidermal growth factor"	"epidermal growth factor"	"epidermal growth factor"	"4822"	"27406"	136	159	"gene_entity"	"20565902"
"7604"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	244	250	"cancer_type_entity_p"	"20565902"
"7605"	"epidermal growth factor"	"epidermal growth factor"	"epidermal growth factor"	"4822"	"27406"	563	586	"gene_entity"	"20565902"
"7606"	"EGF"	"egf"	"egf"	"4822"	"27405"	588	591	"gene_entity"	"20565902"
"7607"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	798	805	"chemical_entity_p"	"20565902"
"7608"	"EGF"	"egf"	"egf"	"4822"	"27405"	1095	1098	"gene_entity"	"20565902"
"7609"	"ovaries"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	1202	1209	"cancer_type_entity_p"	"20565902"
"7610"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	1386	1393	"chemical_entity_p"	"20565902"
"7611"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	638	653	"cancer_type_entity_p"	"25984885"
"7612"	"Polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	104	115	"chemical_entity_p"	"27478793"
"7613"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	217	223	"cancer_type_entity_p"	"27478793"
"7614"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	464	475	"chemical_entity_p"	"27478793"
"7615"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	719	723	"chemical_entity_p"	"27478793"
"7616"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	810	818	"chemical_entity_p"	"27478793"
"7617"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	829	838	"chemical_entity_p"	"27478793"
"7618"	"polyphenols"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	901	912	"chemical_entity_p"	"27478793"
"7619"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	1115	1119	"chemical_entity_p"	"27478793"
"7620"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	1364	1373	"chemical_entity_p"	"27478793"
"7621"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1431	1439	"chemical_entity_p"	"27478793"
"7622"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1607	1615	"chemical_entity_p"	"27478793"
"7623"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1688	1696	"chemical_entity_p"	"27478793"
"7624"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	39	47	"chemical_entity_p"	"19747544"
"7625"	"Curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	112	120	"chemical_entity_p"	"19747544"
"7626"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	470	478	"chemical_entity_p"	"19747544"
"7627"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	582	590	"chemical_entity_p"	"19747544"
"7628"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	692	700	"chemical_entity_p"	"19747544"
"7629"	"colorectal cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1100	1117	"cancer_type_entity_p"	"19747544"
"7630"	"curcumin"	"Curcumin"	"Curcumin"	"8"	"D003474"	1177	1185	"chemical_entity_p"	"19747544"
"7631"	"acetylsalicylic acid"	"Aspirin"	"Aspirin"	"49"	"D001241"	13	33	"chemical_entity_p"	"8476231"
"7632"	"acetylsalicylic acid"	"Aspirin"	"Aspirin"	"49"	"D001241"	273	293	"chemical_entity_p"	"8476231"
"7633"	"ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	295	298	"chemical_entity_p"	"8476231"
"7634"	"ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	452	455	"chemical_entity_p"	"8476231"
"7635"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	689	694	"cancer_type_entity_p"	"8476231"
"7636"	"ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	856	859	"chemical_entity_p"	"8476231"
"7637"	"sarcoma"	"Sarcoma"	"Sarcoma"	"597"	"D012509"	302	309	"cancer_type_entity_p"	"26694423"
"7638"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	22	29	"chemical_entity_p"	"18006842"
"7639"	"hereditary nonpolyposis colorectal cancer"	"Hereditary NonPolyposis Colorectal Cancer"	"Hereditary NonPolyposis Colorectal Cancer"	"496"	"D003123"	111	152	"cancer_type_entity_p"	"18006842"
"7640"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	309	315	"cancer_type_entity_p"	"18006842"
"7641"	"Aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	340	347	"chemical_entity_p"	"18006842"
"7642"	"deficient hereditary nonpolyposis colorectal cancer"	"Hereditary NonPolyposis Colorectal Cancer"	"Hereditary NonPolyposis Colorectal Cancer"	"496"	"D003123"	504	555	"cancer_type_entity_p"	"18006842"
"7643"	"HNPCC tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	766	777	"cancer_type_entity_p"	"18006842"
"7644"	"acetylsalicylic acid"	"Aspirin"	"Aspirin"	"49"	"D001241"	802	822	"chemical_entity_p"	"18006842"
"7645"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	824	831	"chemical_entity_p"	"18006842"
"7646"	"ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	833	836	"chemical_entity_p"	"18006842"
"7647"	"NO-aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	872	882	"chemical_entity_p"	"18006842"
"7648"	"NO-ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	884	890	"chemical_entity_p"	"18006842"
"7649"	"ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	985	988	"chemical_entity_p"	"18006842"
"7650"	"NO-ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	994	1000	"chemical_entity_p"	"18006842"
"7651"	"ortho-NO-ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	1513	1525	"chemical_entity_p"	"18006842"
"7652"	"NO-ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	1545	1551	"chemical_entity_p"	"18006842"
"7653"	"meta-NO-ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	1554	1565	"chemical_entity_p"	"18006842"
"7654"	"ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	1568	1571	"chemical_entity_p"	"18006842"
"7655"	"para-NO-ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	1638	1649	"chemical_entity_p"	"18006842"
"7656"	"ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	1685	1688	"chemical_entity_p"	"18006842"
"7657"	"NO-ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	1717	1723	"chemical_entity_p"	"18006842"
"7658"	"ASA"	"Aspirin"	"Aspirin"	"49"	"D001241"	1810	1813	"chemical_entity_p"	"18006842"
"7659"	"Tumor Necrosis Factor-Alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	0	27	"gene_hgnc_entity"	"27792771"
"7660"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	36	39	"gene_hgnc_entity"	"27792771"
"7661"	"Chemerin"	"RARRES2"	"RARRES2"	"HGNC:9868"	"5919"	54	62	"gene_hgnc_entity"	"27792771"
"7662"	"Chemerin"	"RARRES2"	"RARRES2"	"HGNC:9868"	"5919"	162	170	"gene_hgnc_entity"	"27792771"
"7663"	"inflammation"	"inflammation"	"inflammation"	"D007249"	"D007249"	211	223	"hallmark"	"27792771"
"7664"	"chemerin"	"RARRES2"	"RARRES2"	"HGNC:9868"	"5919"	408	416	"gene_hgnc_entity"	"27792771"
"7665"	"Chemerin"	"RARRES2"	"RARRES2"	"HGNC:9868"	"5919"	578	586	"gene_hgnc_entity"	"27792771"
"7666"	"tumor necrosis factor-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	674	701	"gene_hgnc_entity"	"27792771"
"7667"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	703	712	"gene_hgnc_entity"	"27792771"
"7668"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	757	766	"gene_hgnc_entity"	"27792771"
"7669"	"chemerin"	"RARRES2"	"RARRES2"	"HGNC:9868"	"5919"	794	802	"gene_hgnc_entity"	"27792771"
"7670"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	826	829	"gene_hgnc_entity"	"27792771"
"7671"	"PD98059"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"4683"	"C093973"	841	848	"chemical_entity_p"	"27792771"
"7672"	"ERK"	"MAPK1"	"MAPK1"	"HGNC:6871"	"5594"	851	854	"gene_hgnc_entity"	"27792771"
"7673"	"TNF-alpha"	"TNF"	"TNF"	"HGNC:11892"	"7124"	897	906	"gene_hgnc_entity"	"27792771"
"7674"	"chemerin"	"RARRES2"	"RARRES2"	"HGNC:9868"	"5919"	931	939	"gene_hgnc_entity"	"27792771"
"7675"	"chemerin"	"RARRES2"	"RARRES2"	"HGNC:9868"	"5919"	1069	1077	"gene_hgnc_entity"	"27792771"
"7676"	"chemerin"	"RARRES2"	"RARRES2"	"HGNC:9868"	"5919"	1200	1208	"gene_hgnc_entity"	"27792771"
