"pubtatot_term"	"db_term"	"db_equivalence"	"term_id"	"mesh_id"	"start_pos"	"end_pos"	"entity_type"	"entity_pmid"
"1887"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	2277	2284	"chemical_entity_p"	"29286113"
"1888"	"HCC"	"Hepatocellular carcinoma"	"Hepatocellular carcinoma"	"230098"	"D006528"	2349	2352	"cancer_type_entity_p"	"29286113"
"1889"	"Bax"	"bax"	"bax"	"1434"	"8459"	2381	2384	"gene_entity"	"29286113"
"1890"	"lung cancer"	"Lung Cancer"	"Lung Cancer"	"8865"	"D008175"	71	82	"cancer_type_entity_p"	"23393342"
"1891"	"non-small cell lung cancer"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	326	352	"cancer_type_entity_p"	"23393342"
"1892"	"lung cancer"	"Lung Cancer"	"Lung Cancer"	"8865"	"D008175"	496	507	"cancer_type_entity_p"	"23393342"
"1893"	"lung cancer"	"Lung Cancer"	"Lung Cancer"	"8865"	"D008175"	769	780	"cancer_type_entity_p"	"23393342"
"1894"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	929	932	"gene_hgnc_entity"	"23393342"
"1895"	"myeloid cell leukemia sequence-1"	"MCL1"	"MCL1"	"HGNC:6943"	"4170"	986	1018	"gene_hgnc_entity"	"23393342"
"1896"	"MCL1"	"MCL1"	"MCL1"	"HGNC:6943"	"4170"	1020	1024	"gene_hgnc_entity"	"23393342"
"1897"	"BCL2-associated X protein"	"BAX"	"BAX"	"HGNC:959"	"581"	1043	1068	"gene_hgnc_entity"	"23393342"
"1898"	"BAX"	"BAX"	"BAX"	"HGNC:959"	"581"	1070	1073	"gene_hgnc_entity"	"23393342"
"1899"	"B-cell lymphoma-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	1094	1111	"gene_hgnc_entity"	"23393342"
"1900"	"BCL2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	1113	1117	"gene_hgnc_entity"	"23393342"
"1901"	"lung cancer"	"Lung Cancer"	"Lung Cancer"	"8865"	"D008175"	1237	1248	"cancer_type_entity_p"	"23393342"
"1902"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1360	1363	"gene_hgnc_entity"	"23393342"
"1903"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	573	577	"chemical_entity_p"	"28746550"
"1904"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	837	842	"cancer_type_entity_p"	"28746550"
"1905"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1005	1013	"chemical_entity_p"	"28746550"
"1906"	"HL-60"	"Leukemia"	"hl-60"	"559"	"D007938"	1333	1338	"cancer_type_entity_cell"	"28746550"
"1907"	"promyelocytic leukemia"	"Leukemia, Promyelocytic, Acute"	"Leukemia, Promyelocytic, Acute"	"15825"	"D015473"	1346	1368	"cancer_type_entity_p"	"28746550"
"1908"	"K562"	"Leukemia"	"k562"	"559"	"D007938"	1379	1383	"cancer_type_entity_cell"	"28746550"
"1909"	"myelocytic leukemia"	"Leukemia Myeloid"	"Leukemia Myeloid"	"572"	"D007951"	1399	1418	"cancer_type_entity_p"	"28746550"
"1910"	"gallic acid"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	1509	1520	"chemical_entity_p"	"28746550"
"1911"	"carcinogenesis"	"carcinogenesis"	"carcinogenesis"	"D063646"	"D063646"	45	59	"hallmark"	"21777512"
"1912"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	102	115	"cancer_type_entity_p"	"21777512"
"1913"	"catechol"	"Catechols"	"catechol"	"6"	"D002396"	219	227	"chemical_entity_e"	"21777512"
"1914"	"estrogen receptor"	"ESR1"	"ESR1"	"HGNC:3467"	"2099"	453	470	"gene_hgnc_entity"	"21777512"
"1915"	"ER"	"ESR1"	"ESR1"	"HGNC:3467"	"2099"	472	474	"gene_hgnc_entity"	"21777512"
"1916"	"carcinogenic"	"carcinogenic"	"carcinogenic"	"D063646"	"D063646"	535	547	"hallmark"	"21777512"
"1917"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	861	874	"cancer_type_entity_p"	"21777512"
"1918"	"catechol estrogen"	"Estrogens, Catechol"	"Estrogens, Catechol"	"10"	"D002393"	975	992	"chemical_entity_p"	"21777512"
"1919"	"methoxylated catechol estrogens"	"Estrogens, Catechol"	"Estrogens, Catechol"	"10"	"D002393"	1015	1046	"chemical_entity_p"	"21777512"
"1920"	"ER"	"ESR1"	"ESR1"	"HGNC:3467"	"2099"	1073	1075	"gene_hgnc_entity"	"21777512"
"1921"	"catechol estrogen"	"Estrogens, Catechol"	"Estrogens, Catechol"	"10"	"D002393"	1186	1203	"chemical_entity_p"	"21777512"
"1922"	"ER"	"ESR1"	"ESR1"	"HGNC:3467"	"2099"	1249	1251	"gene_hgnc_entity"	"21777512"
"1923"	"catechin"	"Catechin"	"Catechin"	"109"	"D002392"	1055	1063	"chemical_entity_p"	"29793331"
"1924"	"epicatechin"	"Catechin"	"Catechin"	"109"	"D002392"	1065	1076	"chemical_entity_p"	"29793331"
"1925"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	31	43	"cancer_type_entity_p"	"11906190"
"1926"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	77	84	"chemical_entity_p"	"11906190"
"1927"	"colorectal cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	165	182	"cancer_type_entity_p"	"11906190"
"1928"	"cyclooxygenase-2"	"PTGS2"	"PTGS2"	"HGNC:9605"	"5743"	207	223	"gene_hgnc_entity"	"11906190"
"1929"	"tumors"	"Cancers"	"Cancers"	"10007"	"D009369"	267	273	"cancer_type_entity_p"	"11906190"
"1930"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	542	549	"chemical_entity_p"	"11906190"
"1931"	"colon-cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	586	598	"cancer_type_entity_p"	"11906190"
"1932"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	780	787	"chemical_entity_p"	"11906190"
"1933"	"aspirin"	"Aspirin"	"Aspirin"	"49"	"D001241"	841	848	"chemical_entity_p"	"11906190"
"1934"	"colon cancer"	"Colorectal Cancer"	"Colorectal Cancer"	"15585"	"D015179"	1155	1167	"cancer_type_entity_p"	"11906190"
"1935"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	350	356	"cancer_type_entity_p"	"15652269"
"1936"	"MCF-7 breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	398	417	"cancer_type_entity_p"	"15652269"
"1937"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	428	432	"cancer_type_entity_cell"	"15652269"
"1938"	"DU-145"	"Prostate Cancer"	"du-145"	"527"	"D011471"	437	443	"cancer_type_entity_cell"	"15652269"
"1939"	"prostate cancer"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	444	459	"cancer_type_entity_p"	"15652269"
"1940"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	580	586	"cancer_type_entity_p"	"15652269"
"1941"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	632	638	"cancer_type_entity_p"	"15652269"
"1942"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	680	688	"chemical_entity_p"	"15652269"
"1943"	"gallic acid"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	921	932	"chemical_entity_p"	"15652269"
"1944"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	990	996	"cancer_type_entity_p"	"15652269"
"1945"	"gallic acid"	"Gallic Acid"	"Gallic Acid"	"38"	"D005707"	1041	1052	"chemical_entity_p"	"15652269"
"1946"	"polyphenol"	"Polyphenols"	"Polyphenols"	"96"	"D059808"	1061	1071	"chemical_entity_p"	"15652269"
"1947"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	29	33	"gene_hgnc_entity"	"11297266"
"1948"	"CD154"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	42	47	"gene_hgnc_entity"	"11297266"
"1949"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	88	101	"cancer_type_entity_p"	"11297266"
"1950"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	103	107	"gene_hgnc_entity"	"11297266"
"1951"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	258	265	"cancer_type_entity_p"	"11297266"
"1952"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	301	305	"gene_hgnc_entity"	"11297266"
"1953"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	324	337	"cancer_type_entity_p"	"11297266"
"1954"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	351	355	"gene_hgnc_entity"	"11297266"
"1955"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	378	382	"gene_hgnc_entity"	"11297266"
"1956"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	393	398	"cancer_type_entity_cell"	"11297266"
"1957"	"ZR-75-1"	"Breast Cancer"	"zr-75-1"	"484"	"D001943"	400	407	"cancer_type_entity_cell"	"11297266"
"1958"	"CD40 ligand"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	552	563	"gene_hgnc_entity"	"11297266"
"1959"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	565	570	"gene_hgnc_entity"	"11297266"
"1960"	"gp39"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	582	586	"gene_hgnc_entity"	"11297266"
"1961"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	590	595	"gene_hgnc_entity"	"11297266"
"1962"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	717	721	"gene_hgnc_entity"	"11297266"
"1963"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	731	736	"cancer_type_entity_cell"	"11297266"
"1964"	"ZR-75-1"	"Breast Cancer"	"zr-75-1"	"484"	"D001943"	740	747	"cancer_type_entity_cell"	"11297266"
"1965"	"CD40L"	"cd40l"	"cd40l"	"2638"	"14639"	834	839	"gene_entity"	"11297266"
"1966"	"CD40L"	"cd40l"	"cd40l"	"2638"	"14639"	916	921	"gene_entity"	"11297266"
"1967"	"CD40L"	"cd40l"	"cd40l"	"2638"	"14639"	975	980	"gene_entity"	"11297266"
"1968"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	1087	1092	"gene_hgnc_entity"	"11297266"
"1969"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	1202	1207	"gene_hgnc_entity"	"11297266"
"1970"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	1339	1344	"gene_hgnc_entity"	"11297266"
"1971"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	1357	1362	"gene_hgnc_entity"	"11297266"
"1972"	"gp39"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	1367	1371	"gene_hgnc_entity"	"11297266"
"1973"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	1542	1547	"gene_hgnc_entity"	"11297266"
"1974"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	1609	1614	"gene_hgnc_entity"	"11297266"
"1975"	"gp39"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	1792	1796	"gene_hgnc_entity"	"11297266"
"1976"	"Bax"	"BAX"	"BAX"	"HGNC:959"	"581"	2014	2017	"gene_hgnc_entity"	"11297266"
"1977"	"Bcl-2"	"BCL2"	"BCL2"	"HGNC:990"	"596"	2082	2087	"gene_hgnc_entity"	"11297266"
"1978"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	2188	2193	"gene_hgnc_entity"	"11297266"
"1979"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	2194	2198	"gene_hgnc_entity"	"11297266"
"1980"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	2291	2295	"gene_hgnc_entity"	"11297266"
"1981"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	2301	2306	"gene_hgnc_entity"	"11297266"
"1982"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	2328	2334	"cancer_type_entity_p"	"11297266"
"1983"	"breast carcinomas"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	2433	2450	"cancer_type_entity_p"	"11297266"
"1984"	"carcinomas in situ"	"Carcinoma in Situ"	"Carcinoma in Situ"	"3225"	"D002278"	2452	2470	"cancer_type_entity_p"	"11297266"
"1985"	"mucinous carcinoma"	"Adenocarcinoma, Mucinous"	"Adenocarcinoma, Mucinous"	"3235"	"D002288"	2491	2509	"cancer_type_entity_p"	"11297266"
"1986"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	2536	2540	"gene_hgnc_entity"	"11297266"
"1987"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	2565	2570	"cancer_type_entity_p"	"11297266"
"1988"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	2592	2597	"gene_hgnc_entity"	"11297266"
"1989"	"carcinomas"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	2679	2689	"cancer_type_entity_p"	"11297266"
"1990"	"carcinomas"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	2695	2705	"cancer_type_entity_p"	"11297266"
"1991"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	2809	2814	"gene_hgnc_entity"	"11297266"
"1992"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	2831	2836	"gene_hgnc_entity"	"11297266"
"1993"	"carcinomas and carcinomas"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	2917	2942	"cancer_type_entity_p"	"11297266"
"1994"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	2961	2965	"gene_hgnc_entity"	"11297266"
"1995"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	3002	3007	"gene_hgnc_entity"	"11297266"
"1996"	"lobular carcinoma"	"Carcinoma, Lobular"	"Carcinoma, Lobular"	"18116"	"D018275"	3032	3049	"cancer_type_entity_p"	"11297266"
"1997"	"carcinoma"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	3062	3071	"cancer_type_entity_p"	"11297266"
"1998"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	3113	3117	"gene_hgnc_entity"	"11297266"
"1999"	"breast carcinoma"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	3155	3171	"cancer_type_entity_p"	"11297266"
"2000"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	3188	3193	"cancer_type_entity_p"	"11297266"
"2001"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	3232	3237	"cancer_type_entity_p"	"11297266"
"2002"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	3300	3305	"cancer_type_entity_p"	"11297266"
"2003"	"CD40L"	"CD40LG"	"CD40LG"	"HGNC:11935"	"959"	3325	3330	"gene_hgnc_entity"	"11297266"
"2004"	"CD40"	"CD40"	"CD40"	"HGNC:11919"	"958"	3331	3335	"gene_hgnc_entity"	"11297266"
"2005"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	18	21	"gene_hgnc_entity"	"21541487"
"2006"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	65	76	"chemical_entity_p"	"21541487"
"2007"	"gastric carcinoma"	"Gastric Cancer"	"Gastric Cancer"	"500"	"D013274"	86	103	"cancer_type_entity_p"	"21541487"
"2008"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	160	166	"cancer_type_entity_p"	"21541487"
"2009"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	315	326	"chemical_entity_p"	"21541487"
"2010"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	358	361	"gene_hgnc_entity"	"21541487"
"2011"	"gastric carcinoma"	"Gastric Cancer"	"Gastric Cancer"	"500"	"D013274"	421	438	"cancer_type_entity_p"	"21541487"
"2012"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	467	476	"chemical_entity_p"	"21541487"
"2013"	"biochanin A"	"biochanin A"	"biochanin A"	"7741"	"C004541"	478	489	"chemical_entity_p"	"21541487"
"2014"	"daidzein"	"daidzein"	"daidzein"	"6451"	"C004742"	494	502	"chemical_entity_p"	"21541487"
"2015"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	686	697	"chemical_entity_p"	"21541487"
"2016"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	721	724	"gene_hgnc_entity"	"21541487"
"2017"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	834	843	"chemical_entity_p"	"21541487"
"2018"	"biochanin A"	"biochanin A"	"biochanin A"	"7741"	"C004541"	865	876	"chemical_entity_p"	"21541487"
"2019"	"daidzein"	"daidzein"	"daidzein"	"6451"	"C004742"	881	889	"chemical_entity_p"	"21541487"
"2020"	"carcinoma"	"Carcinoma"	"Carcinoma"	"3224"	"D002277"	920	929	"cancer_type_entity_p"	"21541487"
"2021"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1062	1065	"gene_hgnc_entity"	"21541487"
"2022"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1091	1094	"gene_hgnc_entity"	"21541487"
"2023"	"p21"	"p21"	"p21"	"2806"	"15718"	1099	1102	"gene_entity"	"21541487"
"2024"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1142	1145	"gene_hgnc_entity"	"21541487"
"2025"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	1191	1202	"chemical_entity_p"	"21541487"
"2026"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1264	1267	"gene_hgnc_entity"	"21541487"
"2027"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1344	1353	"chemical_entity_p"	"21541487"
"2028"	"gastric cancer"	"Gastric Cancer"	"Gastric Cancer"	"500"	"D013274"	1399	1413	"cancer_type_entity_p"	"21541487"
"2029"	"p53"	"TP53"	"TP53"	"HGNC:11998"	"7157"	1501	1504	"gene_hgnc_entity"	"21541487"
"2030"	"hematopoietic tumor"	"Hematologic Neoplasms"	"Hematologic Neoplasms"	"558"	"D019337"	1547	1566	"cancer_type_entity_p"	"21541487"
"2031"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1082	1088	"cancer_type_entity_p"	"28558970"
"2032"	"A549"	"Lung Cancer"	"a-549"	"8865"	"D008175"	1101	1105	"cancer_type_entity_cell"	"28558970"
"2033"	"lung cancer"	"Lung Cancer"	"Lung Cancer"	"8865"	"D008175"	1107	1118	"cancer_type_entity_p"	"28558970"
"2034"	"MCF7"	"Breast Cancer"	"mcf7"	"484"	"D001943"	1120	1124	"cancer_type_entity_cell"	"28558970"
"2035"	"breast cancer"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	1126	1139	"cancer_type_entity_p"	"28558970"
"2036"	"HeLa, cervix cancer"	"Cervical Cancer"	"Cervical Cancer"	"540"	"D002583"	1141	1160	"cancer_type_entity_p"	"28558970"
"2037"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	71	79	"chemical_entity_p"	"23146235"
"2038"	"SKBR3"	"Breast Cancer"	"skbr3"	"484"	"D001943"	111	116	"cancer_type_entity_cell"	"23146235"
"2039"	"breast-cancer-cell"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	317	335	"cancer_type_entity_p"	"23146235"
"2040"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	443	451	"chemical_entity_p"	"23146235"
"2041"	"breast-cancer-cell"	"Breast Cancer"	"Breast Cancer"	"484"	"D001943"	496	514	"cancer_type_entity_p"	"23146235"
"2042"	"SKBR3"	"Breast Cancer"	"skbr3"	"484"	"D001943"	520	525	"cancer_type_entity_cell"	"23146235"
"2043"	"SKBR3"	"Breast Cancer"	"skbr3"	"484"	"D001943"	814	819	"cancer_type_entity_cell"	"23146235"
"2044"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1029	1037	"chemical_entity_p"	"23146235"
"2045"	"phenolic"	"phenolic acid"	"phenolic acid"	"2167"	"C017616"	1090	1098	"chemical_entity_p"	"23146235"
"2046"	"luteolin-7-O-glucoside"	"luteolin-7-O-glucoside"	"luteolin-7-O-glucoside"	"6819"	"C529813"	1259	1281	"chemical_entity_p"	"23146235"
"2047"	"luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	1302	1310	"chemical_entity_p"	"23146235"
"2048"	"methyl-luteolin glucoside"	"luteolin-7-glucoside"	"luteolin-7-glucoside"	"7199"	"C066408"	1324	1349	"chemical_entity_p"	"23146235"
"2049"	"apigenin"	"Apigenin"	"Apigenin"	"114"	"D047310"	1362	1370	"chemical_entity_p"	"23146235"
"2050"	"verbascoside"	"acteoside"	"acteoside"	"452"	"C058956"	1376	1388	"chemical_entity_p"	"23146235"
"2051"	"SKBR3"	"Breast Cancer"	"skbr3"	"484"	"D001943"	1600	1605	"cancer_type_entity_cell"	"23146235"
"2052"	"flavones luteolin"	"Luteolin"	"Luteolin"	"117"	"D047311"	1635	1652	"chemical_entity_p"	"23146235"
"2053"	"apigenin"	"Apigenin"	"Apigenin"	"114"	"D047310"	1657	1665	"chemical_entity_p"	"23146235"
"2054"	"Isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	0	11	"chemical_entity_p"	"12094620"
"2055"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	37	51	"cancer_type_entity_p"	"12094620"
"2056"	"estrogen receptor"	"ESR1"	"ESR1"	"HGNC:3467"	"2099"	74	91	"gene_hgnc_entity"	"12094620"
"2057"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	130	144	"cancer_type_entity_p"	"12094620"
"2058"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	394	405	"chemical_entity_p"	"12094620"
"2059"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	435	449	"cancer_type_entity_p"	"12094620"
"2060"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	670	684	"cancer_type_entity_p"	"12094620"
"2061"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	728	737	"chemical_entity_p"	"12094620"
"2062"	"daidzein"	"daidzein"	"daidzein"	"6451"	"C004742"	741	749	"chemical_entity_p"	"12094620"
"2063"	"isoflavone"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	880	890	"chemical_entity_p"	"12094620"
"2064"	"interleukin-6"	"IL6"	"IL6"	"HGNC:6018"	"3569"	1043	1056	"gene_hgnc_entity"	"12094620"
"2065"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1108	1117	"chemical_entity_p"	"12094620"
"2066"	"daidzein"	"daidzein"	"daidzein"	"6451"	"C004742"	1121	1129	"chemical_entity_p"	"12094620"
"2067"	"transforming growth factor-beta 1"	"TGFB1"	"TGFB1"	"HGNC:11766"	"7040"	1234	1267	"gene_hgnc_entity"	"12094620"
"2068"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	1282	1296	"cancer_type_entity_p"	"12094620"
"2069"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1318	1327	"chemical_entity_p"	"12094620"
"2070"	"daidzein"	"daidzein"	"daidzein"	"6451"	"C004742"	1331	1339	"chemical_entity_p"	"12094620"
"2071"	"isoflavones"	"Isoflavones"	"Isoflavones"	"125"	"D007529"	1488	1499	"chemical_entity_p"	"12094620"
"2072"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	1544	1558	"cancer_type_entity_p"	"12094620"
"2073"	"genistein"	"Genistein"	"Genistein"	"127"	"D019833"	1578	1587	"chemical_entity_p"	"12094620"
"2074"	"daidzein"	"daidzein"	"daidzein"	"6451"	"C004742"	1592	1600	"chemical_entity_p"	"12094620"
"2075"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	1653	1667	"cancer_type_entity_p"	"12094620"
"2076"	"estrogen receptor"	"ESR1"	"ESR1"	"HGNC:3467"	"2099"	1713	1730	"gene_hgnc_entity"	"12094620"
"2077"	"cancers"	"Cancers"	"Cancers"	"10007"	"D009369"	363	370	"cancer_type_entity_p"	"26320443"
"2078"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	470	476	"cancer_type_entity_p"	"26320443"
"2079"	"flavonoid"	"Flavonoids"	"Flavonoids"	"104"	"D005419"	602	611	"chemical_entity_p"	"26320443"
"2080"	"DPPH"	"1,1-diphenyl-2-picrylhydrazyl"	"1,1-diphenyl-2-picrylhydrazyl"	"3089"	"C004931"	715	719	"chemical_entity_p"	"26320443"
"2081"	"A549"	"Lung Cancer"	"a-549"	"8865"	"D008175"	862	866	"cancer_type_entity_cell"	"26320443"
"2082"	"lung non small cell cancer"	"Non-Small-Cell Lung Carcinoma"	"Non-Small-Cell Lung Carcinoma"	"230100"	"D002289"	868	894	"cancer_type_entity_p"	"26320443"
"2083"	"MCF-7 (breast adenocarcinoma), SKOV3"	"Hereditary Breast and Ovarian Cancer Syndrome"	"Hereditary Breast and Ovarian Cancer Syndrome"	"486"	"D061325"	897	933	"cancer_type_entity_p"	"26320443"
"2084"	"ovarian cancer"	"Ovarian Cancer"	"Ovarian Cancer"	"538"	"D010051"	935	949	"cancer_type_entity_p"	"26320443"
"2085"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	955	959	"cancer_type_entity_cell"	"26320443"
"2086"	"prostate adenocarcinoma"	"Prostate Cancer"	"Prostate Cancer"	"527"	"D011471"	961	984	"cancer_type_entity_p"	"26320443"
"2087"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1157	1163	"cancer_type_entity_p"	"26320443"
"2088"	"SKOV3"	"Ovarian Cancer"	"skov-3"	"538"	"D010051"	1369	1374	"cancer_type_entity_cell"	"26320443"
"2089"	"MCF-7"	"Breast Cancer"	"mcf-7"	"484"	"D001943"	1376	1381	"cancer_type_entity_cell"	"26320443"
"2090"	"PC-3"	"Prostate Cancer"	"pc-3"	"527"	"D011471"	1383	1387	"cancer_type_entity_cell"	"26320443"
"2091"	"A549"	"Lung Cancer"	"a-549"	"8865"	"D008175"	1392	1396	"cancer_type_entity_cell"	"26320443"
"2092"	"cancer"	"Cancers"	"Cancers"	"10007"	"D009369"	1572	1578	"cancer_type_entity_p"	"26320443"
"2093"	"tumor"	"Cancers"	"Cancers"	"10007"	"D009369"	1715	1720	"cancer_type_entity_p"	"26320443"
"2094"	"bisphenol A"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	22	33	"chemical_entity_p"	"23211298"
"2095"	"paraben"	"Parabens"	"Parabens"	"43"	"D010226"	38	45	"chemical_entity_p"	"23211298"
"2096"	"progesterone receptor"	"progesterone receptor"	"progesterone receptor"	"12051"	"68191"	86	107	"gene_entity"	"23211298"
"2097"	"bisphenol A"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	365	376	"chemical_entity_p"	"23211298"
"2098"	"BPA"	"bisphenol A"	"bisphenol A"	"285"	"C006780"	378	381	"chemical_entity_p"	"23211298"
