"id_polifenol"	"polifenol"	"id_cancer"	"cancer"	"quant"	"pmids"
"932"	"49"	"Aspirin"	"15585"	"Colorectal Cancer"	309	"17418981,16199534,26750401,12832097,23013454,18922898,24503782,10698490,20654727,17510082,12423325,25033546,12538492,20857911,9630216,21617849,20397022,16105666,16282376,16909598,20215502,17971198,21180609,26596838,22171135,20188076,23110215,26319435,9344613,28162291,10738133,16507396,11801560,16388830,21171083,21984018,26094902,7615821,29744415,23535188,26219912,10706128,20828891,26918349,11239649,16819585,16267095,9822550,11078056,25569743,23132258,28717171,15986848,29308184,10607736,18636671,11986787,20886344,14563940,26898989,25815878,16262603,14521608,10480951,15528453,17290354,9151799,24766194,11245463,22552812,21551129,16141240,17899765,10631359,15691389,8625297,16326109,27903583,23852449,3343338,14566053,19908241,18676677,17308107,10678579,17241873,16878161,29794245,15770215,14674624,12813129,10853036,14633677,19695862,29848978,14532966,8549662,8840961,10993886,23850473,22406476,9399670,16032431,15163551,9219313,9661890,20648923,22916316,19724920,18849138,27356773,16042578,16339178,12738997,25940306,29552221,17512900,21840302,16169935,17132819,26314861,18472019,19415698,17488476,26202947,14529404,11309281,23529546,24516128,15703826,29152088,16893520,16110120,23349335,15254653,25109257,21617874,12774850,11906190,19220658,18987430,24002210,18486630,24483845,16818512,29705335,27344083,28154202,7641194,29088823,27998883,29179207,9413930,15570007,15242680,7727422,10357918,29075787,9561441,28087343,14743889,21956205,19999807,17316360,21205744,22342953,12800193,9484814,26799418,28036129,21743961,20514409,21406194,18544566,15505205,8538196,17127241,20514442,9521170,27074574,20674154,21544484,10714217,21597741,18059344,26844701,23033009,15188000,10029375,19236238,24184502,27554763,24613833,10581086,16531064,16618783,14965265,28718829,15199544,22493349,27207670,11093808,21900887,26704566,10601615,25388762,22039321,8631005,11313997,12131661,12054526,23025432,8353834,26021807,10837003,26394025,25503930,16266236,8490537,17371277,29031619,14612489,7829266,20349206,26204233,16859832,28051316,29885857,7728952,16038882,14976132,9831328,12885487,8960892,22893199,27161240,9160111,22724630,25085205,28267439,10571594,10660094,9736731,17612053,7920013,22122764,28556814,15577751,12086402,29259703,15992053,7893840,11194887,19892664,12810952,21914855,8918560,12905826,10668484,11109595,28184026,15899787,9536954,11166002,21158711,10917070,16042586,14697260,9102213,10219835,11577463,16042570,20508278,19785994,12792801,16168238,9596581,29616131,15309515,19114773,28138699,9706142,11566043,29519806,18339853,12973428,16118353,21778329,25023354,15374627,10883057,12769697,18702823,8597161,29316620,11301836,22904679,15252926,27186121,15648192,8646953,12705063,22893201,14640056,26304465,15974946,10472428,25342594,22456425"
"933"	"49"	"Aspirin"	"8865"	"Lung Cancer"	58	"17418981,10964107,11093779,27573422,18425372,16463383,23475158,15746434,17342322,8911154,23766266,9744535,11196190,12447698,18358453,26368635,29545399,20887554,19908241,10678579,2823818,9163851,23799623,9850065,8898374,16618538,10493497,9163687,21840302,21658022,25990653,12576442,28533220,23363784,12044784,25659932,26810856,15869467,11195467,10029375,27554763,15179621,11494020,29260520,25388762,15639720,24331369,11696405,24958470,7111304,25505466,16864557,26464196,11166002,9823297,19806781,17535415,27186121"
"934"	"49"	"Aspirin"	"527"	"Prostate Cancer"	35	"16199534,28278500,17848598,23535188,29226720,11078056,28717171,7478432,15201807,19446546,28075470,11747987,14532966,23493387,19026633,20648923,25940306,12076251,17447067,11205285,18971789,19301305,15570007,12618325,12357301,14991868,26296974,29633296,16531064,26704566,14612489,10639187,17462298,16175586,27186121"
"935"	"49"	"Aspirin"	"494"	"Colon Cancer"	86	"12832097,29492489,23013454,18922898,12423325,12538492,20857911,20397022,16105666,16909598,20215502,21180609,22171135,20188076,28162289,26319435,28162291,10738133,18845080,21984018,19821510,26094902,7615821,29744415,23535188,20828891,18174252,16819585,16267095,11078056,22209714,15986848,10607736,18636671,14521608,15528453,9151799,22552812,17899765,15691389,14566053,17241873,15770215,29848978,21805049,8549662,16032431,15163551,9661890,20648923,22916316,27356773,16169935,26314861,10082138,18472019,26685215,11309281,21617874,12774850,19220658,28154202,9413930,21205744,28036129,21743961,20514409,21406194,18544566,27074574,20674154,21544484,16531064,22493349,11093808,10601615,11313997,23025432,8353834,26394025,25503930,17371277,20349206,10660094,19892664,15899787"
"936"	"49"	"Aspirin"	"506"	"Liver Cancer"	24	"26899462,11981761,29408091,21617849,23153797,23726914,22322725,22179060,26918349,21722632,14636445,29925918,11401513,16132116,23741443,29286113,14729655,28959630,27441638,22799330,12452016,27236067,28857200,2571427"
"937"	"49"	"Aspirin"	"559"	"Leukemia"	12	"23896061,20835687,26774931,18358453,6575096,23874405,22916316,27270429,3049673,19101573,3020255,8381329"
"938"	"49"	"Aspirin"	"230098"	"Hepatocellular carcinoma"	28	"12628514,9683177,11981761,29408091,21617849,22322725,12671717,22179060,23611778,25061736,21722632,23703473,29925918,12700412,12576442,23741443,29286113,14729655,28959630,12223145,22799330,12452016,27236067,28857200,14720322,28900541,12417048,26607439"
"939"	"49"	"Aspirin"	"538"	"Ovarian Cancer"	30	"18196976,20404564,11801560,19621391,18575740,17760507,28356941,12383533,17593823,16376882,27638860,26353776,24155779,12648598,15254653,23483185,18606441,17037745,26316750,28679740,17545608,15456535,21735687,18158574,28264838,27347106,24932579,9102213,18302761,16497833"
"940"	"49"	"Aspirin"	"521"	"Melanoma"	18	"28636992,29196297,26774931,16507396,27615282,23874405,26699907,3343338,18849138,7653891,3921747,18971789,18175938,3020255,24492939,7326871,24932579,17673806"
"941"	"49"	"Aspirin"	"500"	"Gastric Cancer"	37	"15579484,14699495,27565221,17253132,10027304,11532860,23554697,25542229,10889159,16865277,12910692,26486505,29142602,20648923,27430429,14750642,12606945,15986861,9561441,24748972,27899979,10220501,20858219,23384786,16859832,26639472,10404093,14529406,12781040,19673332,11109595,11163773,10472431,9102213,12792801,12973428,11191738"
"942"	"49"	"Aspirin"	"507"	"Pancreatic Cancer"	28	"19966835,22025561,26056043,18805632,11801560,29780561,22552812,23019409,10631359,27903583,22494617,26301084,15861417,16699954,11238189,16042578,17488476,19101573,11180079,27138793,23007664,26879926,25846752,16618778,12905826,19880966,24520038,26294325"
"943"	"49"	"Aspirin"	"568"	"Acute Monocytic Leukemia"	15	"12628514,17010317,15746434,29285098,26794215,12576442,19117331,27886112,28959630,28036129,24418973,23918470,17328244,12451498,21640980"
"944"	"49"	"Aspirin"	"618"	"Skin Neoplasms"	11	"14699495,9092536,9334204,10678579,9472093,14750642,21773589,12496056,11905657,19892664,21778329"
"945"	"49"	"Aspirin"	"3224"	"Carcinoma"	25	"28636992,16596229,15036249,23611778,10607736,23874405,25061736,12396127,23703473,23019409,8625297,16444599,7653891,29152088,16818512,11180079,21743961,9521170,12452016,27236067,16618778,16751928,9102213,9823297,580932"
"946"	"49"	"Aspirin"	"230100"	"Non-Small-Cell Lung Carcinoma"	9	"19628293,11093779,29421569,17342322,9615719,12576442,26810856,15639720,24958470"
"947"	"49"	"Aspirin"	"540"	"Cervical Cancer"	5	"29805582,23475158,23600205,16444599,26142152"
"948"	"49"	"Aspirin"	"10000"	"Neoplasm Metastasis"	33	"22333315,20654727,7545088,12894587,14563940,10678579,14532966,18849138,17665043,18811671,26202947,21076843,23741443,26459390,27074574,18260128,27554763,15179621,10581086,19799610,17392172,15639720,15282642,24331369,22799330,27236067,17612047,29265902,28488110,27762101,29707148,137074,26607439"
"949"	"49"	"Aspirin"	"486"	"Hereditary Breast and Ovarian Cancer Syndrome"	16	"18425372,22081376,20857911,10652584,20457246,22179060,29106390,17290354,26530254,11746823,25867761,25659932,24923427,26673874,16493264,25085874"
"950"	"49"	"Aspirin"	"3240"	"Squamous Cell Carcinoma"	12	"19633925,14696113,20116423,29349624,10678579,16336399,7653891,18058818,19999807,9823297,26189229,15821352"
"951"	"49"	"Aspirin"	"603"	"Glioblastoma"	6	"19595669,23230963,27098175,21956205,27602398,29885857"
"952"	"49"	"Aspirin"	"607"	"Glioma"	8	"29545399,21324923,21956205,7562004,1506857,29885857,21720709,15481559"
"953"	"49"	"Aspirin"	"524"	"Bladder Cancer"	6	"15342406,4044826,6832096,3130357,19892664,16118353"
"954"	"49"	"Aspirin"	"20423"	"Carcinoma, Pancreatic Ductal"	13	"26056043,18805632,28162289,18174252,23019409,21805049,26301084,16699954,11238189,18472019,11180079,23007664,25846752"
"955"	"49"	"Aspirin"	"1274"	"Adenocarcinoma"	27	"18805632,16865277,16267095,22209714,19534809,23019409,18751381,9163851,10493497,22122360,12044784,21182493,15570007,11180079,14743889,27554763,11494020,10601615,8353834,16266236,29135091,16175586,24932579,26464196,24605249,9823297,22896036"
"956"	"49"	"Aspirin"	"612"	"Neuroblastoma"	3	"16388830,12466023,23918470"
"957"	"49"	"Aspirin"	"593"	"Osteosarcoma"	3	"26202947,12576442,7691402"
"958"	"49"	"Aspirin"	"599"	"Brain Tumor"	1	"15481559"
"959"	"49"	"Aspirin"	"577"	"Lymphoma"	8	"10964107,7534663,22011910,3049673,27553975,22421408,18608871,22104368"
"960"	"49"	"Aspirin"	"9999"	"Neoplasm Invasiveness"	9	"29805582,11981761,10811139,12894587,24418973,15179621,25846752,16991207,29519806"
"961"	"49"	"Aspirin"	"572"	"Leukemia Myeloid"	2	"8911154,26774931"
"962"	"49"	"Aspirin"	"525"	"Kidney (Renal Cell) Cancer"	4	"29792865,27343037,26594113,24692722"
"963"	"49"	"Aspirin"	"532"	"Kidney Tumors"	2	"2912548,24692722"
"964"	"49"	"Aspirin"	"551"	"Mouth Cancer"	5	"17191809,12807728,14674624,26919242,10874015"
"965"	"49"	"Aspirin"	"561"	"Acute T-Lymphocytic Leukemia"	6	"23896061,20835687,23166597,20188076,12076251,15869467"
"966"	"49"	"Aspirin"	"587"	"Multiple Myeloma"	6	"14961568,28356941,24766194,21159364,17488476,18608871"
"967"	"49"	"Aspirin"	"522"	"Retinoblastoma"	1	"8631005"
"968"	"49"	"Aspirin"	"541"	"Endometrial Cancer"	6	"15546508,11239649,17316360,10714217,9736731,18045204"
"969"	"49"	"Aspirin"	"6176"	"Fibrosarcoma"	6	"19922491,11196190,25963543,22122360,19117331,21182493"
"970"	"49"	"Aspirin"	"230101"	"Small cell lung cancer"	3	"17191809,26810856,9823297"
"971"	"49"	"Aspirin"	"547"	"Head and Neck Cancer"	2	"20654727,28057599"
"972"	"49"	"Aspirin"	"498"	"Esophageal Cancer"	6	"10868686,11922545,19534809,18197933,18058818,24605249"
"973"	"49"	"Aspirin"	"6579"	"Gastrointestinal Neoplasms"	13	"16596229,10868686,27638860,12606945,15188000,12671901,14529406,11166002,9102213,12792801,12171603,9823297,16493264"
"974"	"49"	"Aspirin"	"597"	"Sarcoma"	4	"7653891,27698862,23483185,137074"
"975"	"49"	"Aspirin"	"230105"	"Adenomatous Polyposis Colus"	34	"7615821,10678579,9399670,22916316,19415698,17488476,24516128,14743889,8538196,15188000,10029375,24613833,16531064,8631005,14649330,12885487,17612053,22122764,12086402,15992053,12810952,10668484,21158711,10917070,20508278,15309515,9706142,11566043,11301836,15252926,8646953,14640056,26304465,10472428"
"976"	"49"	"Aspirin"	"3233"	"Carcinoma, Ehrlich Tumor"	1	"18540848"
"977"	"49"	"Aspirin"	"558"	"Hematologic Neoplasms"	1	"18608871"
"978"	"49"	"Aspirin"	"546"	"Vulvar Cancer"	1	"14696113"
"979"	"49"	"Aspirin"	"560"	"Acute Lymphoblastic Leukemia"	2	"25061812,18608871"
"980"	"49"	"Aspirin"	"11804"	"Precancerous Conditions"	6	"11911254,21076843,14612489,17612047,26726119,17535415"
"981"	"49"	"Aspirin"	"230102"	"Lewis Lung Carcinoma"	5	"14563940,8269984,19799610,15639720,24331369"
"982"	"49"	"Aspirin"	"3232"	"Ductal Carcinoma"	2	"10652584,11180079"
"983"	"49"	"Aspirin"	"18122"	"Cholangiocarcinoma"	2	"29172284,21076843"
"984"	"49"	"Aspirin"	"15814"	"Leukemia, T-Cell"	1	"20188076"
"985"	"49"	"Aspirin"	"8141"	"Intestinal Neoplasms"	11	"15528453,9151799,16141240,10853036,24516128,11745453,15992053,10668484,12171603,10883057,26304465"
"986"	"49"	"Aspirin"	"569"	"Chronic Lymphocytic Leukemia"	3	"23556096,21097689,18608871"
"987"	"49"	"Aspirin"	"8644"	"Leukemia, Lymphoid"	2	"23556096,21097689"
"988"	"49"	"Aspirin"	"14512"	"Tongue Neoplasms"	1	"18811671"
"989"	"49"	"Aspirin"	"600"	"Brain Stem Neoplasms"	2	"29179207,21584653"
"990"	"49"	"Aspirin"	"581"	"Non-Hodgkin Lymphoma"	2	"22011910,580932"
"991"	"49"	"Aspirin"	"595"	"Rhabdomyosarcoma"	2	"15120641,26594113"
"992"	"49"	"Aspirin"	"5758"	"Leukemia, Erythroblastic, Acute"	1	"12680248"
"993"	"49"	"Aspirin"	"616"	"Malignant Mesothelioma"	2	"14961568,26068794"
"994"	"49"	"Aspirin"	"3229"	"Adenocarcinoma, Bronchiolo-Alveolar"	1	"17535415"
"995"	"49"	"Aspirin"	"16524"	"Lymphoma, T-Cell"	4	"11205285,22893064,22421408,22104368"
"996"	"49"	"Aspirin"	"11136"	"Peritoneal Neoplasms"	2	"16936242,12746227"
"997"	"49"	"Aspirin"	"530"	"Testicular Cancer"	1	"15309515"
"998"	"49"	"Aspirin"	"513"	"Neuroendocrine Tumor"	1	"25110431"
"999"	"49"	"Aspirin"	"3242"	"Carcinosarcoma"	4	"8478151,7053849,9213340,4759939"
"1000"	"49"	"Aspirin"	"496"	"Hereditary NonPolyposis Colorectal Cancer"	6	"17316360,9736731,18006842,21158711,16042586,11301836"
"1001"	"49"	"Aspirin"	"13023"	"Sarcoma 180"	1	"14563940"
"1002"	"49"	"Aspirin"	"3225"	"Carcinoma in Situ"	1	"23019409"
"1003"	"49"	"Aspirin"	"2636"	"Biliary Tract Neoplasms"	1	"21076843"
"1004"	"49"	"Aspirin"	"493"	"Carcinoid Tumor, Gastrointestinal"	1	"2823818"
"1005"	"49"	"Aspirin"	"14857"	"Tumor Virus Infections"	1	"12124453"
"1006"	"49"	"Aspirin"	"10016"	"Oligodendroglioma"	2	"16042578,15992053"
"1007"	"49"	"Aspirin"	"18047"	"Adenocarcinoma, Mucinous"	1	"11908906"
"1008"	"49"	"Aspirin"	"18158"	"Nerve Sheath Neoplasms"	1	"27236462"
"1009"	"49"	"Aspirin"	"18065"	"Dermatofibrosarcoma"	1	"17612047"
"1010"	"49"	"Aspirin"	"18767"	"Bone Marrow Neoplasms"	1	"21324923"
"1011"	"49"	"Aspirin"	"578"	"Cutaneous T-Cell Lymphoma"	1	"22011910"
"1012"	"49"	"Aspirin"	"3226"	"Abdominal Neoplasms"	1	"7053849"
"1013"	"49"	"Aspirin"	"18128"	"Male Breast Cancer"	1	"2823818"
"1014"	"49"	"Aspirin"	"487"	"Carcinoma 256, Walker"	1	"29087320"
"1015"	"109"	"Catechin"	"484"	"Breast Cancer"	132	"17554207,17539658,26975752,12377984,18821062,14608118,28911558,19420761,20537126,17786300,28207992,23061908,22536197,26783468,27285995,28766690,26810571,15706060,23570524,26022559,27410459,20170107,28004224,28465354,27347927,17077187,19189648,28807853,20446926,17483343,26861392,25196850,12925310,22272136,26745094,23441618,16536624,21315392,12429981,18061364,21432719,19294520,17570133,15039598,29337349,25861148,23251702,12163680,8826614,9920463,17933449,29278988,21639092,19370870,24289290,28337113,23153283,16964399,23142797,10462699,26284809,27224244,18607509,21167021,12168090,16449979,11522280,19399671,17227049,16180720,24693327,23475480,28108382,23772110,15254334,24573487,15620252,12608775,27357542,23638734,28216880,18671164,18978700,2068000,18828600,28930257,17851427,23767863,15041478,20657380,19723063,7585463,10861841,24069935,28105248,24915354,26056816,23339401,19576744,27234272,22307971,15457130,22481537,11962250,28465816,21882252,14528600,16038899,21545231,29504313,25372613,29706573,10518005,22888534,28713815,11928805,26922854,21535822,24001127,28930270,22045026,28122160,8537983,14600840,15938138,28029227,19588362,15570052,17651883,25338140,17178382,12946404"
"1016"	"109"	"Catechin"	"15585"	"Colorectal Cancer"	121	"21622140,23741252,22404116,24828012,23225437,26278714,19723101,21780253,17764926,15814656,22566066,22100846,11853888,20206613,27671231,27347927,9600345,15265009,16206041,29465116,17077187,23594085,18175946,9095331,15139522,11259102,28787469,23201840,11237204,20361925,23441618,16413414,9712707,23394584,28925507,26930714,16288056,12085217,22320717,21199169,18549879,8826614,22312277,17616711,23453831,29278988,29515203,25795020,24168160,28337113,19157820,21538846,15860507,26774105,12642472,25544670,28544013,21945981,15308587,15790589,15231453,24530873,27093594,11522280,26673759,19399671,26030791,20682974,28108382,27617982,21207318,26785145,21419311,21535793,23994611,24359816,24573487,15796208,27455311,27357542,28216880,16997910,9215855,19839593,29154190,15683997,29429153,10202396,24856584,18190797,28105248,28346686,24915354,17168588,26056816,29513789,12880319,17893236,29928972,9162301,16204466,21061473,18022615,16817633,25863613,11748382,11196148,24520932,10920275,26855049,25212146,19861145,18398871,27632812,25729881,8537983,15938138,19588362,21479417,14640528,11905754"
"1017"	"109"	"Catechin"	"8865"	"Lung Cancer"	44	"23255902,19233505,8348114,24944597,9310136,22970031,20606042,9600345,19406223,22928834,22144737,9892181,20424128,20225763,25196850,20686221,12925310,27259219,10607735,21199169,23453831,28103535,26765787,28337113,7656234,24634598,24141365,14691717,29351247,29429153,28105248,26056816,9339552,24389406,29600977,10518005,29366947,7480211,8537983,19588362,18787784,25338140,20112129,11905754"
"1018"	"109"	"Catechin"	"527"	"Prostate Cancer"	42	"12918062,9751250,26975752,22505206,26805810,20574921,17331955,22626556,15358631,16835506,16474170,28911392,27226712,28798415,11228105,26059723,26155176,16786054,11142097,17475387,17827674,29466808,7585463,15584372,10861841,17046135,27234272,20628004,25230777,11931850,29256350,22098273,18641202,16613539,15546559,23041649,18941371,12533689,15938138,19588362,28379200,25338140"
"1019"	"109"	"Catechin"	"494"	"Colon Cancer"	58	"21622140,23741252,22404116,23225437,26278714,17764926,19994890,15814656,22566066,27671231,9600345,16206041,9095331,15139522,28787469,23201840,20361925,12925310,23441618,21432719,29337349,25861148,17616711,23453831,19370870,24168160,15860507,12642472,15308587,15790589,26467757,27093594,26673759,17227049,26030791,20682974,28108382,26785145,21535793,24359816,28216880,9215855,28930257,17168588,26056816,12880319,16204466,21061473,24520932,26855049,25212146,28122160,15938138,28029227,21479417,25338140,14640528,17348670"
"1020"	"109"	"Catechin"	"506"	"Liver Cancer"	32	"16458870,19994890,19627199,29588626,28004224,16925113,23954456,28774308,29337349,28870197,1409492,11064004,17227049,27775667,28108382,20862963,28194107,23772110,17475387,26817239,28216880,21081808,15248026,18828600,12769668,17168588,23365670,15713052,18672886,26922854,25338140,28317281"
"1021"	"109"	"Catechin"	"559"	"Leukemia"	22	"25270015,18687687,15769601,16460233,19325839,17328920,27803764,12427485,16614396,9712707,21432719,15761374,3518597,14567448,12479362,20862963,15584372,17081606,16198231,14563487,20837083,25338140"
"1022"	"109"	"Catechin"	"230098"	"Hepatocellular carcinoma"	31	"28350090,12628514,24465696,16458870,12594540,19994890,20514403,19627199,16925113,15087027,23954456,11525605,10996728,21538846,26320505,17317271,11064004,17227049,20862963,28194107,23772110,21081808,15248026,18828600,23365670,15713052,15570050,15161234,23530632,25789501,19588362"
"1023"	"109"	"Catechin"	"538"	"Ovarian Cancer"	9	"24452912,27470560,15380225,27224244,16786054,10518005,21903153,19588362,28961534"
"1024"	"109"	"Catechin"	"521"	"Melanoma"	24	"25821561,21827495,11746506,11525605,21432719,8826614,17827407,7656234,16051220,18324763,25747515,28088004,21081808,9875442,29429153,18955299,15584372,29255416,27869750,21302360,20045947,15489212,21903153,7480211"
"1025"	"109"	"Catechin"	"500"	"Gastric Cancer"	17	"23337910,10470285,15161022,21673927,12688521,15904481,29137307,1813062,29450132,15248026,12230128,20506079,19197143,19588362,7898128,9860503,19162155"
"1026"	"109"	"Catechin"	"507"	"Pancreatic Cancer"	22	"21241417,26225138,25017900,22497997,23453831,19438225,27694793,29796442,17574044,24432976,20617020,28930257,22190076,24516636,22622510,9591194,14519826,25431153,28122160,28029227,27251159,19588362"
"1027"	"109"	"Catechin"	"568"	"Acute Monocytic Leukemia"	13	"12628514,26805810,22928834,29465116,23394584,28774308,29337349,15761374,23453831,16997910,15974445,26546527,26081168"
"1028"	"109"	"Catechin"	"618"	"Skin Neoplasms"	25	"25821561,20206613,16536584,10493515,15769122,21209038,6427052,23874895,23475480,16051220,1617628,21544350,9886579,11809367,21559587,26056816,8402584,26081168,7665919,21042803,8073090,7653998,12871030,9494559,11174086"
"1029"	"109"	"Catechin"	"3224"	"Carcinoma"	11	"15706060,19189648,23110507,23553645,15649637,14769544,18351130,26817239,2068000,24915354,9831487"
"1030"	"109"	"Catechin"	"230100"	"Non-Small-Cell Lung Carcinoma"	7	"19233505,24944597,27259219,21199169,24634598,28105248,29600977"
"1031"	"109"	"Catechin"	"540"	"Cervical Cancer"	13	"21967781,25196850,28769014,28337113,26320505,12742577,22468171,25035860,19723063,29513789,28282293,26167832,19212101"
"1032"	"109"	"Catechin"	"10000"	"Neoplasm Metastasis"	15	"16458870,22144737,11746506,19294520,24081390,12742577,24141365,23236742,16449979,17070989,28755734,2068000,18955299,12801907,20045947"
"1033"	"109"	"Catechin"	"486"	"Hereditary Breast and Ovarian Cancer Syndrome"	15	"17483343,25196850,29278988,23142797,27224244,18607509,23638734,7585463,22307971,21882252,14600287,25372613,23352646,22045026,14600840"
"1034"	"109"	"Catechin"	"3240"	"Squamous Cell Carcinoma"	11	"17045795,19233505,18848748,25329972,21480506,15145696,29142391,21209038,22827697,25310126,24604315"
"1035"	"109"	"Catechin"	"603"	"Glioblastoma"	10	"11853893,28004224,29407769,26284809,26467757,26512639,28930257,21903153,28122160,28029227"
"1036"	"109"	"Catechin"	"607"	"Glioma"	5	"15992376,29306210,18581255,26512639,28595721"
"1037"	"109"	"Catechin"	"524"	"Bladder Cancer"	10	"18025287,19729851,26731576,25482719,14769544,15145695,18544457,21683410,15546559,19588362"
"1038"	"109"	"Catechin"	"20423"	"Carcinoma, Pancreatic Ductal"	15	"21241417,26225138,25017900,22497997,23453831,19438225,29796442,24573487,28930257,22190076,24516636,22622510,28122160,28029227,27251159"
"1039"	"109"	"Catechin"	"1274"	"Adenocarcinoma"	7	"19147768,16536584,25196850,10974202,15145696,17893236,11921198"
"1040"	"109"	"Catechin"	"612"	"Neuroblastoma"	9	"21909813,28794411,27374085,28930257,26056816,28900743,23322899,28122160,28029227"
"1041"	"109"	"Catechin"	"593"	"Osteosarcoma"	1	"29800908"
"1042"	"109"	"Catechin"	"599"	"Brain Tumor"	3	"15992376,29306210,22506983"
"1043"	"109"	"Catechin"	"577"	"Lymphoma"	3	"10227148,24074358,15781612"
"1044"	"109"	"Catechin"	"9999"	"Neoplasm Invasiveness"	5	"23337910,16458870,2068000,15207729,24366437"
"1045"	"109"	"Catechin"	"572"	"Leukemia Myeloid"	4	"15749663,19200260,17081606,28808383"
"1046"	"109"	"Catechin"	"525"	"Kidney (Renal Cell) Cancer"	4	"19212621,19020731,22468171,10211943"
"1047"	"109"	"Catechin"	"532"	"Kidney Tumors"	3	"29278988,29513789,15736408"
"1048"	"109"	"Catechin"	"551"	"Mouth Cancer"	8	"24249144,12553041,15769122,15649637,1486850,19588362,7898128,29651001"
"1049"	"109"	"Catechin"	"561"	"Acute T-Lymphocytic Leukemia"	4	"19325839,17015253,17475387,10573539"
"1050"	"109"	"Catechin"	"587"	"Multiple Myeloma"	1	"16115949"
"1051"	"109"	"Catechin"	"522"	"Retinoblastoma"	1	"19147768"
"1052"	"109"	"Catechin"	"15825"	"Leukemia, Promyelocytic, Acute"	5	"25270015,15749663,17570133,28103535,15248026"
"1053"	"109"	"Catechin"	"6176"	"Fibrosarcoma"	4	"20963498,10794635,7954363,25625225"
"1054"	"109"	"Catechin"	"563"	"Acute Myeloid Leukemia"	3	"28808383,23078406,20837083"
"1055"	"109"	"Catechin"	"547"	"Head and Neck Cancer"	1	"17045795"
"1056"	"109"	"Catechin"	"498"	"Esophageal Cancer"	2	"15145696,15464031"
"1057"	"109"	"Catechin"	"6579"	"Gastrointestinal Neoplasms"	7	"26278714,16413414,15308587,23475480,15464031,20506079,19588362"
"1058"	"109"	"Catechin"	"597"	"Sarcoma"	2	"9095331,24991101"
"1059"	"109"	"Catechin"	"519"	"Thyroid Cancer"	2	"21725973,23553645"
"1060"	"109"	"Catechin"	"230105"	"Adenomatous Polyposis Colus"	1	"15231453"
"1061"	"109"	"Catechin"	"3233"	"Carcinoma, Ehrlich Tumor"	3	"23570524,28807853,9609384"
"1062"	"109"	"Catechin"	"546"	"Vulvar Cancer"	4	"21209038,28930257,28122160,28029227"
"1063"	"109"	"Catechin"	"560"	"Acute Lymphoblastic Leukemia"	1	"20404022"
"1064"	"109"	"Catechin"	"11804"	"Precancerous Conditions"	4	"22320717,21538846,25789501,25674420"
"1065"	"109"	"Catechin"	"230102"	"Lewis Lung Carcinoma"	2	"22144737,9339552"
"1066"	"109"	"Catechin"	"18122"	"Cholangiocarcinoma"	2	"26278714,19226332"
"1067"	"109"	"Catechin"	"15814"	"Leukemia, T-Cell"	1	"18687687"
"1068"	"109"	"Catechin"	"515"	"Pheochromocytoma"	3	"12135191,18837911,11747313"
"1069"	"109"	"Catechin"	"591"	"Bone Cancer"	1	"29800908"
"1070"	"109"	"Catechin"	"8141"	"Intestinal Neoplasms"	6	"16288056,12085217,18549879,24914720,18625293,11196148"
"1071"	"109"	"Catechin"	"8644"	"Leukemia, Lymphoid"	1	"3518597"
"1072"	"109"	"Catechin"	"518"	"Pituitary Tumor"	1	"12652656"
"1073"	"109"	"Catechin"	"571"	"Chronic Myelogenous Leukemia"	1	"19200260"
"1074"	"109"	"Catechin"	"14512"	"Tongue Neoplasms"	4	"24249144,25591943,25329972,29142391"
"1075"	"109"	"Catechin"	"595"	"Rhabdomyosarcoma"	1	"15765923"
"1076"	"109"	"Catechin"	"549"	"Laryngeal Cancer"	1	"21780253"
"1077"	"109"	"Catechin"	"3229"	"Adenocarcinoma, Bronchiolo-Alveolar"	1	"16525038"
"1078"	"109"	"Catechin"	"230104"	"Hepatoblastoma"	1	"27775667"
"1079"	"109"	"Catechin"	"8639"	"Leukemia L1210"	1	"9875442"
"1080"	"109"	"Catechin"	"480"	"AIDS-Related Cancers"	1	"19212101"
"1081"	"109"	"Catechin"	"18148"	"Neoplasms, Squamous Cell"	2	"15769122,15145696"
"1082"	"109"	"Catechin"	"598"	"Neurologic Manifestations"	1	"21698507"
"1083"	"109"	"Catechin"	"28262"	"Thyroid Carcinoma, Anaplastic"	1	"21725973"
"1084"	"109"	"Catechin"	"592"	"Ewing Sarcoma"	1	"20423994"
"1085"	"109"	"Catechin"	"579"	"Hodgkin Lymphoma"	1	"17015253"
"1086"	"109"	"Catechin"	"501"	"Gastrointestinal Stromal Tumors"	1	"19770581"
"1087"	"109"	"Catechin"	"14857"	"Tumor Virus Infections"	2	"12742577,26427909"
"1088"	"109"	"Catechin"	"10004"	"Neoplasm Seeding"	1	"26745094"
"1089"	"109"	"Catechin"	"523"	"Triple Negative Breast Neoplasms"	2	"18941371,23714466"
"1090"	"109"	"Catechin"	"18130"	"Endocrine and Neuroendocrine"	1	"24604315"
